Delivery Start (CET);Delivery End (CET);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR)
13.01.2025 17:00:00;13.01.2025 18:00:00;1153;1062;277;0;-2.5;-2.5;2.35
13.01.2025 18:00:00;13.01.2025 19:00:00;1172;1057;293;0;-2.5;-2.5;2.22
13.01.2025 19:00:00;13.01.2025 20:00:00;1125;1142;230;0;-2.5;-2.5;2.27
13.01.2025 20:00:00;13.01.2025 21:00:00;1115;1156;107;0;0.5;0.5;2.17
13.01.2025 21:00:00;13.01.2025 22:00:00;1059;1188;50;0;0.5;0.5;2
13.01.2025 22:00:00;13.01.2025 23:00:00;963;1316;0;0;1.68;1.68;1.68
13.01.2025 23:00:00;14.01.2025 00:00:00;931;1352;326;0;-2;-2;0.37
14.01.2025 00:00:00;14.01.2025 01:00:00;908;1210;321;0;-5;-5;0.3
14.01.2025 01:00:00;14.01.2025 02:00:00;873;1209;359;0;-5;-5;0.29
14.01.2025 02:00:00;14.01.2025 03:00:00;850;1219;358;0;-5;-5;0.28
14.01.2025 03:00:00;14.01.2025 04:00:00;853;1217;364;0;-5;-5;0.2
14.01.2025 04:00:00;14.01.2025 05:00:00;853;1204;364;0;-5;-5;0.29
14.01.2025 05:00:00;14.01.2025 06:00:00;940;971;259;0;-4;-4;1.21
14.01.2025 06:00:00;14.01.2025 07:00:00;1133;842;137;0;-2;-2;1.93
14.01.2025 07:00:00;14.01.2025 08:00:00;1459;729;130;0;0.29;0.29;2.55
14.01.2025 08:00:00;14.01.2025 09:00:00;1496;670;169;0;-2;-2;2.69
14.01.2025 09:00:00;14.01.2025 10:00:00;1561;665;189;0;-2;-2;2.7
14.01.2025 10:00:00;14.01.2025 11:00:00;1671;559;1;0;0;0;2.86
14.01.2025 11:00:00;14.01.2025 12:00:00;1767;525;104;0;-2;-2;2.92
14.01.2025 12:00:00;14.01.2025 13:00:00;1696;590;179;0;-2;-2;3.23
14.01.2025 13:00:00;14.01.2025 14:00:00;1715;559;170;0;-2;-2;3.46
14.01.2025 14:00:00;14.01.2025 15:00:00;1678;626;199;0;-4.9;-4.9;3.35
14.01.2025 15:00:00;14.01.2025 16:00:00;1634;678;489;0;-14.18;-14.18;3.49
14.01.2025 16:00:00;14.01.2025 17:00:00;1573;712;442;0;-14.22;-14.22;2.93
14.01.2025 17:00:00;14.01.2025 18:00:00;1544;718;226;0;-9;-9;3.27
14.01.2025 18:00:00;14.01.2025 19:00:00;1630;535;307;0;-9;-9;4.19
14.01.2025 19:00:00;14.01.2025 20:00:00;1776;444;190;0;-3.5;-3.5;4.91
14.01.2025 20:00:00;14.01.2025 21:00:00;1861;353;195;0;-3.5;-3.5;6.03
14.01.2025 21:00:00;14.01.2025 22:00:00;1953;278;120;0;-2;-2;11.45
14.01.2025 22:00:00;14.01.2025 23:00:00;1933;259;136;0;-2;-2;17.55
14.01.2025 23:00:00;15.01.2025 00:00:00;1902;258;167;0;-2;-2;18.61
15.01.2025 00:00:00;15.01.2025 01:00:00;1838;151;165;0;-2;-2;18.74
15.01.2025 01:00:00;15.01.2025 02:00:00;1800;154;130;0;-2;-2;18.91
15.01.2025 02:00:00;15.01.2025 03:00:00;1837;154;131;0;-2;-2;19.15
15.01.2025 03:00:00;15.01.2025 04:00:00;1886;154;126;0;-2;-2;8.82
15.01.2025 04:00:00;15.01.2025 05:00:00;1867;170;107;0;-1;-1;5.69
15.01.2025 05:00:00;15.01.2025 06:00:00;1764;269;107;0;-1;-1;4.7
15.01.2025 06:00:00;15.01.2025 07:00:00;1221;793;100;0;0;0;3.51
15.01.2025 07:00:00;15.01.2025 08:00:00;1276;790;72;0;1;1;3.36
15.01.2025 08:00:00;15.01.2025 09:00:00;1170;881;80;0;-2;-2;3.04
15.01.2025 09:00:00;15.01.2025 10:00:00;1026;987;124;0;-2.69;-2.69;1.91
15.01.2025 10:00:00;15.01.2025 11:00:00;964;1037;266;0;-8;-8;1.11
15.01.2025 11:00:00;15.01.2025 12:00:00;968;1025;218;0;-8;-8;1.04
15.01.2025 12:00:00;15.01.2025 13:00:00;937;1050;135;0;-6;-6;1.5
15.01.2025 13:00:00;15.01.2025 14:00:00;916;1076;10;0;-2.5;-2.5;1.66
15.01.2025 14:00:00;15.01.2025 15:00:00;989;1004;87;0;-2.5;-2.5;2.13
15.01.2025 15:00:00;15.01.2025 16:00:00;1008;1003;100;0;-2;-2;2.53
15.01.2025 16:00:00;15.01.2025 17:00:00;1025;999;92;0;-2;-2;1.87
15.01.2025 17:00:00;15.01.2025 18:00:00;987;1043;92;0;-1.5;-1.5;1.82
15.01.2025 18:00:00;15.01.2025 19:00:00;895;1128;63;0;-1.5;-1.5;1.91
15.01.2025 19:00:00;15.01.2025 20:00:00;824;1145;55;0;0;0;1.9
15.01.2025 20:00:00;15.01.2025 21:00:00;828;1097;55;0;0;0;1.91
15.01.2025 21:00:00;15.01.2025 22:00:00;820;1087;0;0;1.57;1.57;2.08
15.01.2025 22:00:00;15.01.2025 23:00:00;798;1085;7;0;-1.5;-1.5;1.54
15.01.2025 23:00:00;16.01.2025 00:00:00;802;1151;72;0;-1.82;-1.82;0.3
16.01.2025 00:00:00;16.01.2025 01:00:00;852;996;0;0;0.17;0.17;0.17
16.01.2025 01:00:00;16.01.2025 02:00:00;845;1070;64;0;-1;-1;0.08
16.01.2025 02:00:00;16.01.2025 03:00:00;852;1010;27;0;-2;-2;0.07
16.01.2025 03:00:00;16.01.2025 04:00:00;853;1027;77;0;-2;-2;0.07
16.01.2025 04:00:00;16.01.2025 05:00:00;854;1013;77;0;-2;-2;0.08
16.01.2025 05:00:00;16.01.2025 06:00:00;867;1034;72;0;-2;-2;1.27
16.01.2025 06:00:00;16.01.2025 07:00:00;905;875;36;0;-2;-2;1.91
16.01.2025 07:00:00;16.01.2025 08:00:00;885;774;0;0;2.17;2.17;2.17
16.01.2025 08:00:00;16.01.2025 09:00:00;939;784;0;0;2.05;2.05;2.05
16.01.2025 09:00:00;16.01.2025 10:00:00;900;799;0;0;1;1;2.17
16.01.2025 10:00:00;16.01.2025 11:00:00;892;860;0;0;1;1;1.91
16.01.2025 11:00:00;16.01.2025 12:00:00;924;939;0;0;1;1;1.87
16.01.2025 12:00:00;16.01.2025 13:00:00;864;961;41;0;-1;-1;1.91
16.01.2025 13:00:00;16.01.2025 14:00:00;863;1045;80;0;-1;-1;1.85
16.01.2025 14:00:00;16.01.2025 15:00:00;882;1136;80;0;-1;-1;1.9
16.01.2025 15:00:00;16.01.2025 16:00:00;863;1128;80;0;-1;-1;1.97
16.01.2025 16:00:00;16.01.2025 17:00:00;855;1195;50;0;0.5;0.5;2.15
16.01.2025 17:00:00;16.01.2025 18:00:00;859;1227;0;0;0.5;0.5;1.96
16.01.2025 18:00:00;16.01.2025 19:00:00;847;1087;0;0;0.5;0.5;1.83
16.01.2025 19:00:00;16.01.2025 20:00:00;904;1100;0;0;0.5;0.5;2
16.01.2025 20:00:00;16.01.2025 21:00:00;932;1073;0;0;0.5;0.5;2.07
16.01.2025 21:00:00;16.01.2025 22:00:00;997;993;45;0;-1;-1;2.67
16.01.2025 22:00:00;16.01.2025 23:00:00;972;993;90;0;-1;-1;2.39
16.01.2025 23:00:00;17.01.2025 00:00:00;820;1197;40;0;-1.83;-1.83;2.06
17.01.2025 00:00:00;17.01.2025 01:00:00;776;1261;107;0;-1.98;-1.98;1.49
17.01.2025 01:00:00;17.01.2025 02:00:00;757;1247;111;0;-2;-2;1.2
17.01.2025 02:00:00;17.01.2025 03:00:00;778;1253;127;0;-2;-2;1.12
17.01.2025 03:00:00;17.01.2025 04:00:00;785;1254;127;0;-2;-2;1.22
17.01.2025 04:00:00;17.01.2025 05:00:00;879;1109;127;0;-2;-2;2.09
17.01.2025 05:00:00;17.01.2025 06:00:00;1130;878;43;0;-1.5;-1.5;3.22
17.01.2025 06:00:00;17.01.2025 07:00:00;1240;743;0;0;3.95;3.95;3.95
17.01.2025 07:00:00;17.01.2025 08:00:00;1240;816;0;0;4.05;4.05;4.05
17.01.2025 08:00:00;17.01.2025 09:00:00;1427;869;53;0;1;1;4.12
17.01.2025 09:00:00;17.01.2025 10:00:00;1435;855;72;0;0.5;0.5;4.19
17.01.2025 10:00:00;17.01.2025 11:00:00;1424;804;72;0;0.5;0.5;4
17.01.2025 11:00:00;17.01.2025 12:00:00;1509;733;19;0;0.5;0.5;4.14
17.01.2025 12:00:00;17.01.2025 13:00:00;1465;717;47;0;0;0;4.14
17.01.2025 13:00:00;17.01.2025 14:00:00;1465;804;109;0;-1.5;-1.5;3.86
17.01.2025 14:00:00;17.01.2025 15:00:00;1372;902;136;0;-1.5;-1.5;3.11
17.01.2025 15:00:00;17.01.2025 16:00:00;1253;965;183;0;-1.5;-1.5;2.93
17.01.2025 16:00:00;17.01.2025 17:00:00;1199;1000;0;0;1.5;1.5;2.69
17.01.2025 17:00:00;17.01.2025 18:00:00;1195;1007;0;0;1.5;1.5;2.29
17.01.2025 18:00:00;17.01.2025 19:00:00;1145;1046;26;0;0.5;0.5;2.05
17.01.2025 19:00:00;17.01.2025 20:00:00;1113;1006;58;0;0.5;0.5;2.07
17.01.2025 20:00:00;17.01.2025 21:00:00;994;980;0;53;1.92;9;9
17.01.2025 21:00:00;17.01.2025 22:00:00;1000;1014;0;153;1.44;9;9
17.01.2025 22:00:00;17.01.2025 23:00:00;861;1183;0;178;0.28;9;9
17.01.2025 23:00:00;18.01.2025 00:00:00;903;1169;0;53;0.1;8;8
18.01.2025 00:00:00;18.01.2025 01:00:00;792;1167;0;98;0.1;8;8
18.01.2025 01:00:00;18.01.2025 02:00:00;818;1174;0;147;0.09;11;11
18.01.2025 02:00:00;18.01.2025 03:00:00;823;1142;0;92;0.1;11;11
18.01.2025 03:00:00;18.01.2025 04:00:00;863;1176;0;5;0.09;6.6;6.6
18.01.2025 04:00:00;18.01.2025 05:00:00;934;1131;40;2;0;0;6.5
18.01.2025 05:00:00;18.01.2025 06:00:00;1006;1122;107;0;-1.83;-1.83;0.15
18.01.2025 06:00:00;18.01.2025 07:00:00;981;1138;122;0;-1.83;-1.83;1.08
18.01.2025 07:00:00;18.01.2025 08:00:00;953;1082;71;0;-1.83;-1.83;0.44
18.01.2025 08:00:00;18.01.2025 09:00:00;937;1102;53;0;0;0;1.5
18.01.2025 09:00:00;18.01.2025 10:00:00;1037;1003;0;0;1.74;1.74;1.74
18.01.2025 10:00:00;18.01.2025 11:00:00;1097;934;0;0;2.08;2.08;2.08
18.01.2025 11:00:00;18.01.2025 12:00:00;1105;1014;0;0;2.17;2.17;2.17
18.01.2025 12:00:00;18.01.2025 13:00:00;1162;933;0;0;2.19;2.19;2.19
18.01.2025 13:00:00;18.01.2025 14:00:00;1301;872;71;0;2.38;2.38;2.39
18.01.2025 14:00:00;18.01.2025 15:00:00;1298;825;71;0;0.5;0.5;2.52
18.01.2025 15:00:00;18.01.2025 16:00:00;1295;767;66;0;0.5;0.5;2.94
18.01.2025 16:00:00;18.01.2025 17:00:00;1286;695;0;4;3.2;13.5;13.5
18.01.2025 17:00:00;18.01.2025 18:00:00;1314;745;0;250;3.5;19;19
18.01.2025 18:00:00;18.01.2025 19:00:00;1526;538;0;53;4.14;13.13;13.13
18.01.2025 19:00:00;18.01.2025 20:00:00;1540;576;0;0;4.19;4.19;4.19
18.01.2025 20:00:00;18.01.2025 21:00:00;1528;559;0;0;4.43;4.43;4.43
18.01.2025 21:00:00;18.01.2025 22:00:00;1578;566;0;0;4.39;4.39;4.39
18.01.2025 22:00:00;18.01.2025 23:00:00;1522;532;0;0;4.51;4.51;4.51
18.01.2025 23:00:00;19.01.2025 00:00:00;1659;551;0;0;4.63;4.63;4.63
19.01.2025 00:00:00;19.01.2025 01:00:00;1913;424;68;0;-1.98;-1.98;6.92
19.01.2025 01:00:00;19.01.2025 02:00:00;1782;584;130;0;-2;-2;6.35
19.01.2025 02:00:00;19.01.2025 03:00:00;1541;773;140;0;-2;-2;4.99
19.01.2025 03:00:00;19.01.2025 04:00:00;1427;848;140;0;-3;-3;4.17
19.01.2025 04:00:00;19.01.2025 05:00:00;1405;864;254;0;-3;-3;4.13
19.01.2025 05:00:00;19.01.2025 06:00:00;1345;918;256;0;-3;-3;3.65
19.01.2025 06:00:00;19.01.2025 07:00:00;1277;989;117;0;-3;-3;3.51
19.01.2025 07:00:00;19.01.2025 08:00:00;1216;962;52;0;-2;-2;3.35
19.01.2025 08:00:00;19.01.2025 09:00:00;1211;946;56;0;-2;-2;3.2
19.01.2025 09:00:00;19.01.2025 10:00:00;1082;1034;50;0;-2;-2;3.03
19.01.2025 10:00:00;19.01.2025 11:00:00;1009;1080;5;0;-0.5;-0.5;2.97
19.01.2025 11:00:00;19.01.2025 12:00:00;998;1152;5;0;0;0;2.74
19.01.2025 12:00:00;19.01.2025 13:00:00;967;1233;73;0;-2.5;-2.5;2.06
19.01.2025 13:00:00;19.01.2025 14:00:00;961;1239;12;0;-0.5;-0.5;2.08
19.01.2025 14:00:00;19.01.2025 15:00:00;971;1196;0;0;2.22;2.22;2.22
19.01.2025 15:00:00;19.01.2025 16:00:00;921;1223;0;0;2.26;2.26;2.26
19.01.2025 16:00:00;19.01.2025 17:00:00;975;1232;0;0;2.23;2.23;2.23
19.01.2025 17:00:00;19.01.2025 18:00:00;1055;810;0;147;2.93;9.01;9.01
19.01.2025 18:00:00;19.01.2025 19:00:00;1126;710;0;205;3.1;20;20
19.01.2025 19:00:00;19.01.2025 20:00:00;1280;619;0;308;3.29;22.34;22.34
19.01.2025 20:00:00;19.01.2025 21:00:00;1418;471;0;256;3.43;22.37;22.37
19.01.2025 21:00:00;19.01.2025 22:00:00;1546;444;0;225;4.43;22;22
19.01.2025 22:00:00;19.01.2025 23:00:00;1597;421;0;263;4.92;22;22
19.01.2025 23:00:00;20.01.2025 00:00:00;1590;360;0;80;5.16;15;15
20.01.2025 00:00:00;20.01.2025 01:00:00;1752;336;0;2;9.45;9.45;15
20.01.2025 01:00:00;20.01.2025 02:00:00;1754;350;0;0;10.31;10.31;10.31
20.01.2025 02:00:00;20.01.2025 03:00:00;1815;331;0;0;13.15;13.15;13.15
20.01.2025 03:00:00;20.01.2025 04:00:00;1843;326;64;0;0.5;0.5;18.63
20.01.2025 04:00:00;20.01.2025 05:00:00;1859;312;158;0;0.5;0.5;22.6
20.01.2025 05:00:00;20.01.2025 06:00:00;1844;300;158;0;0;0;21.26
20.01.2025 06:00:00;20.01.2025 07:00:00;1974;216;99;0;0;0;13.51
20.01.2025 07:00:00;20.01.2025 08:00:00;1931;218;0;0;28.35;28.35;28.35
20.01.2025 08:00:00;20.01.2025 09:00:00;1977;298;110;0;0;0;87.35
20.01.2025 09:00:00;20.01.2025 10:00:00;1881;213;257;0;0;0;104.01
20.01.2025 10:00:00;20.01.2025 11:00:00;1795;227;190;0;0;0;60.04
20.01.2025 11:00:00;20.01.2025 12:00:00;1842;268;203;0;0;0;39.97
20.01.2025 12:00:00;20.01.2025 13:00:00;1822;211;251;0;0;0;39.82
20.01.2025 13:00:00;20.01.2025 14:00:00;1748;249;215;0;0;0;41.28
20.01.2025 14:00:00;20.01.2025 15:00:00;1766;250;210;0;0;0;33.52
20.01.2025 15:00:00;20.01.2025 16:00:00;1711;321;191;0;0;0;32.73
20.01.2025 16:00:00;20.01.2025 17:00:00;1722;370;146;0;0.5;0.5;17.51
20.01.2025 17:00:00;20.01.2025 18:00:00;1750;374;138;0;4.35;4.35;15.27
20.01.2025 18:00:00;20.01.2025 19:00:00;1643;479;122;0;2.5;2.5;11.06
20.01.2025 19:00:00;20.01.2025 20:00:00;1581;473;76;0;2.5;2.5;10.14
20.01.2025 20:00:00;20.01.2025 21:00:00;1684;571;76;0;2.5;2.5;8.35
20.01.2025 21:00:00;20.01.2025 22:00:00;1672;591;76;0;2.5;2.5;7.6
20.01.2025 22:00:00;20.01.2025 23:00:00;1636;594;0;0;8.34;8.34;8.34
20.01.2025 23:00:00;21.01.2025 00:00:00;1663;599;0;0;9.54;9.54;9.54
21.01.2025 00:00:00;21.01.2025 01:00:00;1563;568;0;0;9.3;9.3;9.3
21.01.2025 01:00:00;21.01.2025 02:00:00;1577;572;0;0;9.38;9.38;9.38
21.01.2025 02:00:00;21.01.2025 03:00:00;1598;592;0;41;9.45;12;12
21.01.2025 03:00:00;21.01.2025 04:00:00;1522;638;0;145;9.25;15;15
21.01.2025 04:00:00;21.01.2025 05:00:00;1474;647;0;189;8.86;15;15
21.01.2025 05:00:00;21.01.2025 06:00:00;1380;663;0;141;7.86;19.5;19.5
21.01.2025 06:00:00;21.01.2025 07:00:00;1389;663;0;165;8.75;24.5;24.5
21.01.2025 07:00:00;21.01.2025 08:00:00;1397;622;0;267;9.29;24.5;24.5
21.01.2025 08:00:00;21.01.2025 09:00:00;1606;416;0;92;9.84;24.5;24.5
21.01.2025 09:00:00;21.01.2025 10:00:00;1532;471;0;80;9.73;20;20
21.01.2025 10:00:00;21.01.2025 11:00:00;1537;475;0;75;9.79;20;20
21.01.2025 11:00:00;21.01.2025 12:00:00;1692;416;0;23;10.55;20;20
21.01.2025 12:00:00;21.01.2025 13:00:00;1801;400;0;28;11.34;20;20
21.01.2025 13:00:00;21.01.2025 14:00:00;1784;401;0;39;10.63;23.74;23.74
21.01.2025 14:00:00;21.01.2025 15:00:00;1763;419;0;58;10.66;29;29
21.01.2025 15:00:00;21.01.2025 16:00:00;1735;381;0;38;10.79;29;29
21.01.2025 16:00:00;21.01.2025 17:00:00;1824;413;0;45;11.56;29;29
21.01.2025 17:00:00;21.01.2025 18:00:00;1785;418;0;38;13.24;20;20
21.01.2025 18:00:00;21.01.2025 19:00:00;1844;473;0;87;13.69;20;20
21.01.2025 19:00:00;21.01.2025 20:00:00;1839;414;0;28;14;20.74;20.74
21.01.2025 20:00:00;21.01.2025 21:00:00;1802;444;0;43;12.01;23;23
21.01.2025 21:00:00;21.01.2025 22:00:00;1809;430;0;83;14.84;75;75
21.01.2025 22:00:00;21.01.2025 23:00:00;1799;433;0;181;17.58;97;97
21.01.2025 23:00:00;22.01.2025 00:00:00;1791;440;0;62;14.75;50;50
22.01.2025 00:00:00;22.01.2025 01:00:00;1514;559;0;28;31.21;42;42
22.01.2025 01:00:00;22.01.2025 02:00:00;1556;532;0;0;29.82;29.82;29.82
22.01.2025 02:00:00;22.01.2025 03:00:00;1543;527;0;45;27.85;50;50
22.01.2025 03:00:00;22.01.2025 04:00:00;1516;527;0;92;28.64;50;50
22.01.2025 04:00:00;22.01.2025 05:00:00;1597;514;0;71;29.66;46;46
22.01.2025 05:00:00;22.01.2025 06:00:00;1682;423;0;13;35.94;40;40
22.01.2025 06:00:00;22.01.2025 07:00:00;1792;311;0;15;63.88;75;75
22.01.2025 07:00:00;22.01.2025 08:00:00;1815;266;0;0;137.75;137.75;137.75
22.01.2025 08:00:00;22.01.2025 09:00:00;1880;185;0;53;140.99;184;184
22.01.2025 09:00:00;22.01.2025 10:00:00;1955;152;0;101;178.73;198.5;198.5
22.01.2025 10:00:00;22.01.2025 11:00:00;1995;151;3;3;100;176;176
22.01.2025 11:00:00;22.01.2025 12:00:00;1962;151;15;0;100;100;167.58
22.01.2025 12:00:00;22.01.2025 13:00:00;1984;153;4;0;100;162;162
22.01.2025 13:00:00;22.01.2025 14:00:00;1993;152;2;0;100;166.61;166.61
22.01.2025 14:00:00;22.01.2025 15:00:00;2077;71;10;0;93;93;174.7
22.01.2025 15:00:00;22.01.2025 16:00:00;2060;98;10;0;92;92;189.99
22.01.2025 16:00:00;22.01.2025 17:00:00;2033;113;8;0;111;111;193.27
22.01.2025 17:00:00;22.01.2025 18:00:00;2090;127;4;0;121;121;202.93
22.01.2025 18:00:00;22.01.2025 19:00:00;2033;143;0;0;175.19;176;176
22.01.2025 19:00:00;22.01.2025 20:00:00;2042;161;0;0;162.23;162.23;162.23
22.01.2025 20:00:00;22.01.2025 21:00:00;1939;182;0;0;129.99;130.5;130.5
22.01.2025 21:00:00;22.01.2025 22:00:00;1990;170;0;0;123.82;124;124
22.01.2025 22:00:00;22.01.2025 23:00:00;1936;167;4;0;71;71;103.58
22.01.2025 23:00:00;23.01.2025 00:00:00;1944;220;35;0;40;40;58.51
23.01.2025 00:00:00;23.01.2025 01:00:00;1787;300;0;0;49.46;49.46;49.46
23.01.2025 01:00:00;23.01.2025 02:00:00;1813;305;0;0;34.5;34.5;39.46
23.01.2025 02:00:00;23.01.2025 03:00:00;1777;248;0;0;37.86;37.86;37.86
23.01.2025 03:00:00;23.01.2025 04:00:00;1763;248;0;0;37.86;37.86;37.86
23.01.2025 04:00:00;23.01.2025 05:00:00;1771;255;0;0;37.83;37.83;37.83
23.01.2025 05:00:00;23.01.2025 06:00:00;1836;266;16;0;33;33;38.13
23.01.2025 06:00:00;23.01.2025 07:00:00;2115;72;4;0;52;52;90.1
23.01.2025 07:00:00;23.01.2025 08:00:00;2093;105;0;0;133.72;133.72;133.72
23.01.2025 08:00:00;23.01.2025 09:00:00;2122;110;15;0;88;88;155.61
23.01.2025 09:00:00;23.01.2025 10:00:00;2148;110;9;0;88;88;138.75
23.01.2025 10:00:00;23.01.2025 11:00:00;2127;109;0;0;113.29;113.29;113.29
23.01.2025 11:00:00;23.01.2025 12:00:00;1985;115;0;0;109.86;109.86;109.86
23.01.2025 12:00:00;23.01.2025 13:00:00;2018;114;7;0;44;44;92.93
23.01.2025 13:00:00;23.01.2025 14:00:00;1986;173;5;0;33.45;33.45;48.17
23.01.2025 14:00:00;23.01.2025 15:00:00;1980;173;6;0;25;25;37.39
23.01.2025 15:00:00;23.01.2025 16:00:00;1886;364;0;0;33.09;33.09;33.09
23.01.2025 16:00:00;23.01.2025 17:00:00;1959;270;0;0;32.35;32.35;32.35
23.01.2025 17:00:00;23.01.2025 18:00:00;1865;321;0;0;28.09;28.09;28.09
23.01.2025 18:00:00;23.01.2025 19:00:00;1811;369;0;0;23.9;23.9;23.9
23.01.2025 19:00:00;23.01.2025 20:00:00;1765;422;0;89;21.65;34.04;34.04
23.01.2025 20:00:00;23.01.2025 21:00:00;1854;338;0;115;19.6;40.33;40.33
23.01.2025 21:00:00;23.01.2025 22:00:00;1768;288;0;65;21.38;40.39;40.39
23.01.2025 22:00:00;23.01.2025 23:00:00;1688;301;0;65;22.69;40.39;40.39
23.01.2025 23:00:00;24.01.2025 00:00:00;1673;296;0;0;21.6;21.6;21.6
24.01.2025 00:00:00;24.01.2025 01:00:00;1699;128;0;40;21.07;43.5;43.5
24.01.2025 01:00:00;24.01.2025 02:00:00;1633;73;0;14;20.59;39;39
24.01.2025 02:00:00;24.01.2025 03:00:00;1709;144;0;0;20.5;20.5;20.5
24.01.2025 03:00:00;24.01.2025 04:00:00;1765;97;0;0;20.45;20.45;20.45
24.01.2025 04:00:00;24.01.2025 05:00:00;1810;102;0;0;20.33;20.33;20.33
24.01.2025 05:00:00;24.01.2025 06:00:00;2007;168;0;0;21.69;21.69;21.69
24.01.2025 06:00:00;24.01.2025 07:00:00;1967;178;0;0;23.42;23.42;23.42
24.01.2025 07:00:00;24.01.2025 08:00:00;1979;176;0;0;27.55;27.55;27.55
24.01.2025 08:00:00;24.01.2025 09:00:00;2006;162;0;0;29.65;29.65;29.65
24.01.2025 09:00:00;24.01.2025 10:00:00;2008;163;0;0;29.2;29.2;29.2
24.01.2025 10:00:00;24.01.2025 11:00:00;2039;128;0;0;26.36;26.36;26.36
24.01.2025 11:00:00;24.01.2025 12:00:00;2043;124;0;0;23.65;23.65;23.65
24.01.2025 12:00:00;24.01.2025 13:00:00;2056;119;0;0;27.99;27.99;27.99
24.01.2025 13:00:00;24.01.2025 14:00:00;2034;112;0;0;27.16;27.16;27.16
24.01.2025 14:00:00;24.01.2025 15:00:00;2054;84;0;0;24.31;24.31;24.31
24.01.2025 15:00:00;24.01.2025 16:00:00;2021;87;0;0;24.23;24.23;24.23
24.01.2025 16:00:00;24.01.2025 17:00:00;2033;87;0;7;24.38;38;38
24.01.2025 17:00:00;24.01.2025 18:00:00;2034;87;0;16;23;38;38
24.01.2025 18:00:00;24.01.2025 19:00:00;1994;84;0;15;21.26;38;38
24.01.2025 19:00:00;24.01.2025 20:00:00;1975;95;0;10;19.18;29;29
24.01.2025 20:00:00;24.01.2025 21:00:00;1811;179;49;0;0.5;0.5;18.25
24.01.2025 21:00:00;24.01.2025 22:00:00;1904;199;235;0;0.5;0.5;14.82
24.01.2025 22:00:00;24.01.2025 23:00:00;1937;193;189;0;0.5;0.5;6.42
24.01.2025 23:00:00;25.01.2025 00:00:00;1765;321;182;0;1;1;3.86
25.01.2025 00:00:00;25.01.2025 01:00:00;1431;633;0;163;2.82;17;17
25.01.2025 01:00:00;25.01.2025 02:00:00;1358;663;0;201;2.33;19;19
25.01.2025 02:00:00;25.01.2025 03:00:00;1336;706;0;223;1.36;19;19
25.01.2025 03:00:00;25.01.2025 04:00:00;1346;697;0;172;1.14;15;15
25.01.2025 04:00:00;25.01.2025 05:00:00;1365;754;0;44;1.1;8;8
25.01.2025 05:00:00;25.01.2025 06:00:00;1453;592;0;44;0.9;8;8
25.01.2025 06:00:00;25.01.2025 07:00:00;1415;671;0;20;1.35;8;8
25.01.2025 07:00:00;25.01.2025 08:00:00;1503;564;0;0;2.16;2.16;2.16
25.01.2025 08:00:00;25.01.2025 09:00:00;1565;488;0;0;2.84;2.84;2.84
25.01.2025 09:00:00;25.01.2025 10:00:00;1577;475;0;0;3.17;3.17;3.17
25.01.2025 10:00:00;25.01.2025 11:00:00;1505;518;0;0;2.93;2.93;2.93
25.01.2025 11:00:00;25.01.2025 12:00:00;1449;536;0;0;2.77;2.77;2.77
25.01.2025 12:00:00;25.01.2025 13:00:00;1409;604;0;0;3.06;3.06;3.06
25.01.2025 13:00:00;25.01.2025 14:00:00;1402;668;0;0;2.63;2.63;2.63
25.01.2025 14:00:00;25.01.2025 15:00:00;1294;779;0;0;2.57;2.57;2.57
25.01.2025 15:00:00;25.01.2025 16:00:00;1304;756;0;0;2.26;2.26;2.26
25.01.2025 16:00:00;25.01.2025 17:00:00;1313;755;0;0;2.18;2.18;2.18
25.01.2025 17:00:00;25.01.2025 18:00:00;1132;984;0;225;1.71;10;10
25.01.2025 18:00:00;25.01.2025 19:00:00;1191;897;0;200;2.18;10;10
25.01.2025 19:00:00;25.01.2025 20:00:00;1200;822;0;0;2.02;2.02;2.02
25.01.2025 20:00:00;25.01.2025 21:00:00;1201;798;0;0;1.99;1.99;1.99
25.01.2025 21:00:00;25.01.2025 22:00:00;1163;752;59;0;0;0;1.73
25.01.2025 22:00:00;25.01.2025 23:00:00;1101;847;44;0;0;0;1.43
25.01.2025 23:00:00;26.01.2025 00:00:00;1132;990;0;0;0;0;0.36
26.01.2025 00:00:00;26.01.2025 01:00:00;1010;1226;9;0;0;0;1.33
26.01.2025 01:00:00;26.01.2025 02:00:00;1029;1190;15;0;0;0;1.27
26.01.2025 02:00:00;26.01.2025 03:00:00;1032;1197;37;0;-2;-2;1.42
26.01.2025 03:00:00;26.01.2025 04:00:00;1033;1222;48;0;-2;-2;1.5
26.01.2025 04:00:00;26.01.2025 05:00:00;1072;1140;50;0;-2;-2;2.03
26.01.2025 05:00:00;26.01.2025 06:00:00;1237;992;9;0;0;0;2.3
26.01.2025 06:00:00;26.01.2025 07:00:00;1171;1070;0;19;2.15;6;6
26.01.2025 07:00:00;26.01.2025 08:00:00;1241;973;2;0;0;0;2.36
26.01.2025 08:00:00;26.01.2025 09:00:00;1221;1015;15;0;0;0;2.35
26.01.2025 09:00:00;26.01.2025 10:00:00;1168;1143;21;0;0;0;2.07
