"ISP (UTC)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"22/12/2025 10:00 - 22/12/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 11:00 - 22/12/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 11:00 - 22/12/2025 12:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 11:00 - 22/12/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 11:00 - 22/12/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 12:00 - 22/12/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 12:00 - 22/12/2025 13:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 12:00 - 22/12/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 12:00 - 22/12/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 13:00 - 22/12/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 13:00 - 22/12/2025 14:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 13:00 - 22/12/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 13:00 - 22/12/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 14:00 - 22/12/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 14:00 - 22/12/2025 15:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 14:00 - 22/12/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 14:00 - 22/12/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 15:00 - 22/12/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 15:00 - 22/12/2025 16:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 15:00 - 22/12/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 15:00 - 22/12/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 16:00 - 22/12/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 16:00 - 22/12/2025 17:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 16:00 - 22/12/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 16:00 - 22/12/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 17:00 - 22/12/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 17:00 - 22/12/2025 18:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 17:00 - 22/12/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 17:00 - 22/12/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 18:00 - 22/12/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 18:00 - 22/12/2025 19:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 18:00 - 22/12/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 18:00 - 22/12/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 19:00 - 22/12/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 19:00 - 22/12/2025 20:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 19:00 - 22/12/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 19:00 - 22/12/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 20:00 - 22/12/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 20:00 - 22/12/2025 21:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 20:00 - 22/12/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 20:00 - 22/12/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 21:00 - 22/12/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 21:00 - 22/12/2025 22:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 21:00 - 22/12/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 21:00 - 22/12/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 22:00 - 22/12/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 22:00 - 22/12/2025 23:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 22:00 - 22/12/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 22:00 - 22/12/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"22/12/2025 23:00 - 23/12/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"22/12/2025 23:00 - 23/12/2025 00:00","MBA|NO1","aFRR","-","-","-","-"
"22/12/2025 23:00 - 23/12/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"22/12/2025 23:00 - 23/12/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 00:00 - 23/12/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 00:00 - 23/12/2025 01:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 00:00 - 23/12/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 00:00 - 23/12/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 01:00 - 23/12/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 01:00 - 23/12/2025 02:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 01:00 - 23/12/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 01:00 - 23/12/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 02:00 - 23/12/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 02:00 - 23/12/2025 03:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 02:00 - 23/12/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 02:00 - 23/12/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 03:00 - 23/12/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 03:00 - 23/12/2025 04:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 03:00 - 23/12/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 03:00 - 23/12/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 04:00 - 23/12/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 04:00 - 23/12/2025 05:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 04:00 - 23/12/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 04:00 - 23/12/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 05:00 - 23/12/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 05:00 - 23/12/2025 06:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 05:00 - 23/12/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 05:00 - 23/12/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 06:00 - 23/12/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 06:00 - 23/12/2025 07:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 06:00 - 23/12/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 06:00 - 23/12/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 07:00 - 23/12/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 07:00 - 23/12/2025 08:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 07:00 - 23/12/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 07:00 - 23/12/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 08:00 - 23/12/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 08:00 - 23/12/2025 09:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 08:00 - 23/12/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 08:00 - 23/12/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 09:00 - 23/12/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 09:00 - 23/12/2025 10:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 09:00 - 23/12/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 09:00 - 23/12/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 10:00 - 23/12/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 10:00 - 23/12/2025 11:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 10:00 - 23/12/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 10:00 - 23/12/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 11:00 - 23/12/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 11:00 - 23/12/2025 12:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 11:00 - 23/12/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 11:00 - 23/12/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 12:00 - 23/12/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 12:00 - 23/12/2025 13:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 12:00 - 23/12/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 12:00 - 23/12/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 13:00 - 23/12/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 13:00 - 23/12/2025 14:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 13:00 - 23/12/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 13:00 - 23/12/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 14:00 - 23/12/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 14:00 - 23/12/2025 15:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 14:00 - 23/12/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 14:00 - 23/12/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 15:00 - 23/12/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 15:00 - 23/12/2025 16:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 15:00 - 23/12/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 15:00 - 23/12/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 16:00 - 23/12/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 16:00 - 23/12/2025 17:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 16:00 - 23/12/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 16:00 - 23/12/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 17:00 - 23/12/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 17:00 - 23/12/2025 18:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 17:00 - 23/12/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 17:00 - 23/12/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 18:00 - 23/12/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 18:00 - 23/12/2025 19:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 18:00 - 23/12/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 18:00 - 23/12/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 19:00 - 23/12/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 19:00 - 23/12/2025 20:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 19:00 - 23/12/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 19:00 - 23/12/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 20:00 - 23/12/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 20:00 - 23/12/2025 21:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 20:00 - 23/12/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 20:00 - 23/12/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 21:00 - 23/12/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 21:00 - 23/12/2025 22:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 21:00 - 23/12/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 21:00 - 23/12/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 22:00 - 23/12/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 22:00 - 23/12/2025 23:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 22:00 - 23/12/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 22:00 - 23/12/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"23/12/2025 23:00 - 24/12/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"23/12/2025 23:00 - 24/12/2025 00:00","MBA|NO1","aFRR","-","-","-","-"
"23/12/2025 23:00 - 24/12/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"23/12/2025 23:00 - 24/12/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 00:00 - 24/12/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 00:00 - 24/12/2025 01:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 00:00 - 24/12/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 00:00 - 24/12/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 01:00 - 24/12/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 01:00 - 24/12/2025 02:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 01:00 - 24/12/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 01:00 - 24/12/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 02:00 - 24/12/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 02:00 - 24/12/2025 03:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 02:00 - 24/12/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 02:00 - 24/12/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 03:00 - 24/12/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 03:00 - 24/12/2025 04:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 03:00 - 24/12/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 03:00 - 24/12/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 04:00 - 24/12/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 04:00 - 24/12/2025 05:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 04:00 - 24/12/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 04:00 - 24/12/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 05:00 - 24/12/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 05:00 - 24/12/2025 06:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 05:00 - 24/12/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 05:00 - 24/12/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 06:00 - 24/12/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 06:00 - 24/12/2025 07:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 06:00 - 24/12/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 06:00 - 24/12/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 07:00 - 24/12/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 07:00 - 24/12/2025 08:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 07:00 - 24/12/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 07:00 - 24/12/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 08:00 - 24/12/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 08:00 - 24/12/2025 09:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 08:00 - 24/12/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 08:00 - 24/12/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 09:00 - 24/12/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 09:00 - 24/12/2025 10:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 09:00 - 24/12/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 09:00 - 24/12/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 10:00 - 24/12/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 10:00 - 24/12/2025 11:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 10:00 - 24/12/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 10:00 - 24/12/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 11:00 - 24/12/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 11:00 - 24/12/2025 12:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 11:00 - 24/12/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 11:00 - 24/12/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 12:00 - 24/12/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 12:00 - 24/12/2025 13:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 12:00 - 24/12/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 12:00 - 24/12/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 13:00 - 24/12/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 13:00 - 24/12/2025 14:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 13:00 - 24/12/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 13:00 - 24/12/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 14:00 - 24/12/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 14:00 - 24/12/2025 15:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 14:00 - 24/12/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 14:00 - 24/12/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 15:00 - 24/12/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 15:00 - 24/12/2025 16:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 15:00 - 24/12/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 15:00 - 24/12/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 16:00 - 24/12/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 16:00 - 24/12/2025 17:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 16:00 - 24/12/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 16:00 - 24/12/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 17:00 - 24/12/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 17:00 - 24/12/2025 18:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 17:00 - 24/12/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 17:00 - 24/12/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 18:00 - 24/12/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 18:00 - 24/12/2025 19:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 18:00 - 24/12/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 18:00 - 24/12/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 19:00 - 24/12/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 19:00 - 24/12/2025 20:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 19:00 - 24/12/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 19:00 - 24/12/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 20:00 - 24/12/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 20:00 - 24/12/2025 21:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 20:00 - 24/12/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 20:00 - 24/12/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 21:00 - 24/12/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 21:00 - 24/12/2025 22:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 21:00 - 24/12/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 21:00 - 24/12/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 22:00 - 24/12/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 22:00 - 24/12/2025 23:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 22:00 - 24/12/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 22:00 - 24/12/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"24/12/2025 23:00 - 25/12/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"24/12/2025 23:00 - 25/12/2025 00:00","MBA|NO1","aFRR","-","-","-","-"
"24/12/2025 23:00 - 25/12/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"24/12/2025 23:00 - 25/12/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"25/12/2025 00:00 - 25/12/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"25/12/2025 00:00 - 25/12/2025 01:00","MBA|NO1","aFRR","-","-","-","-"
"25/12/2025 00:00 - 25/12/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"25/12/2025 00:00 - 25/12/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"25/12/2025 01:00 - 25/12/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"25/12/2025 01:00 - 25/12/2025 02:00","MBA|NO1","aFRR","-","-","-","-"
"25/12/2025 01:00 - 25/12/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"25/12/2025 01:00 - 25/12/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"25/12/2025 02:00 - 25/12/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"25/12/2025 02:00 - 25/12/2025 03:00","MBA|NO1","aFRR","-","-","-","-"
"25/12/2025 02:00 - 25/12/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"25/12/2025 02:00 - 25/12/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"25/12/2025 03:00 - 25/12/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"25/12/2025 03:00 - 25/12/2025 04:00","MBA|NO1","aFRR","-","-","-","-"
"25/12/2025 03:00 - 25/12/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"25/12/2025 03:00 - 25/12/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"25/12/2025 04:00 - 25/12/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"25/12/2025 04:00 - 25/12/2025 05:00","MBA|NO1","aFRR","-","-","-","-"
"25/12/2025 04:00 - 25/12/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"25/12/2025 04:00 - 25/12/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
