Delivery Start (CET);Delivery End (CET);NO2 NO2->DK1 Export (MW);NO2 DK1->NO2 Import (MW);NO2 NO2->GER Export (MW);NO2 GER->NO2 Import (MW);NO2 NO2->NL Export (MW);NO2 NL->NO2 Import (MW);NO2 NO2->NO1 Export (MW);NO2 NO1->NO2 Import (MW);NO2 NO2->NO5 Export (MW);NO2 NO5->NO2 Import (MW);NO2 Total Export (MW);NO2 Total Import (MW);NO2 Total Net Position (MW)
11.02.2025 11:00:00;11.02.2025 12:00:00;122.8;0;866;0;640;0;1041.6;0;0;460.5;2670.4;460.5;-2209.9
11.02.2025 12:00:00;11.02.2025 13:00:00;36.6;0;866;0;640;0;1008;0;0;367.5;2550.6;367.5;-2183.1
11.02.2025 13:00:00;11.02.2025 14:00:00;0;0;928;0;640;0;797.7;0;0;301.8;2365.7;301.8;-2063.9
11.02.2025 14:00:00;11.02.2025 15:00:00;0;0;990;0;640;0;745.4;0;0;332.6;2375.4;332.6;-2042.8
11.02.2025 15:00:00;11.02.2025 16:00:00;0;367.1;970;0;640;0;1177.1;0;0;314.3;2787.1;681.4;-2105.7
11.02.2025 16:00:00;11.02.2025 17:00:00;0;0;980;0;640;0;947.8;0;0;518.8;2567.8;518.8;-2049
11.02.2025 17:00:00;11.02.2025 18:00:00;0;0;1011;0;640;0;1367.6;0;0;471;3018.6;471;-2547.6
11.02.2025 18:00:00;11.02.2025 19:00:00;0;0;1011;0;640;0;1295;0;0;526.5;2946;526.5;-2419.5
11.02.2025 19:00:00;11.02.2025 20:00:00;0;267.1;1011;0;640;0;1493.2;0;0;465.6;3144.2;732.7;-2411.5
11.02.2025 20:00:00;11.02.2025 21:00:00;0;0;1011;0;640;0;1013.3;0;0;465;2664.3;465;-2199.3
11.02.2025 21:00:00;11.02.2025 22:00:00;0;0;1011;0;640;0;867.2;0;0;480.2;2518.2;480.2;-2038
11.02.2025 22:00:00;11.02.2025 23:00:00;0;396.1;1021;0;640;0;1218.4;0;0;326.5;2879.4;722.6;-2156.8
11.02.2025 23:00:00;12.02.2025 00:00:00;0;0;1021;0;640;0;853.7;0;0;316.3;2514.7;316.3;-2198.4
12.02.2025 00:00:00;12.02.2025 01:00:00;63.8;0;1011;0;640;0;844.4;0;0;381.7;2559.2;381.7;-2177.5
12.02.2025 01:00:00;12.02.2025 02:00:00;142.7;0;1011;0;640;0;784.2;0;0;352;2577.9;352;-2225.9
12.02.2025 02:00:00;12.02.2025 03:00:00;129.1;0;1001;0;640;0;780.8;0;0;324.1;2550.9;324.1;-2226.8
12.02.2025 03:00:00;12.02.2025 04:00:00;216.3;0;1011;0;640;0;586.6;0;0;340.7;2453.9;340.7;-2113.2
12.02.2025 04:00:00;12.02.2025 05:00:00;577.7;0;1011;0;640;0;289.4;0;0;385.8;2518.1;385.8;-2132.3
12.02.2025 05:00:00;12.02.2025 06:00:00;1027.7;0;1011;0;640;0;46.4;0;0;572.3;2725.1;572.3;-2152.8
12.02.2025 06:00:00;12.02.2025 07:00:00;1477.7;0;1011;0;640;0;0;55.1;0;728.3;3128.7;783.4;-2345.3
12.02.2025 07:00:00;12.02.2025 08:00:00;1626.9;0;1011;0;640;0;0;108.1;0;752.3;3277.9;860.4;-2417.5
12.02.2025 08:00:00;12.02.2025 09:00:00;1561.5;0;980;0;640;0;0;120.9;0;733;3181.5;853.9;-2327.6
12.02.2025 09:00:00;12.02.2025 10:00:00;1228.3;0;970;0;640;0;169.1;0;0;698.4;3007.4;698.4;-2309
12.02.2025 10:00:00;12.02.2025 11:00:00;1093.1;0;970;0;640;0;240.8;0;0;698.5;2943.9;698.5;-2245.4
12.02.2025 11:00:00;12.02.2025 12:00:00;1299.5;0;959;0;640;0;0;44.6;0;714.6;2898.5;759.2;-2139.3
12.02.2025 12:00:00;12.02.2025 13:00:00;1303;0;959;0;640;0;0;70.8;0;727.5;2902;798.3;-2103.7
12.02.2025 13:00:00;12.02.2025 14:00:00;870.8;0;970;0;640;0;237.1;0;0;703.3;2717.9;703.3;-2014.6
12.02.2025 14:00:00;12.02.2025 15:00:00;819.1;0;970;0;640;0;356.1;0;0;692.7;2785.2;692.7;-2092.5
12.02.2025 15:00:00;12.02.2025 16:00:00;928.3;0;970;0;640;0;392.8;0;0;683.6;2931.1;683.6;-2247.5
12.02.2025 16:00:00;12.02.2025 17:00:00;1035.7;0;980;0;640;0;173.7;0;0;721.1;2829.4;721.1;-2108.3
12.02.2025 17:00:00;12.02.2025 18:00:00;1035.7;0;1011;0;320;0;552.9;0;0;660.3;2919.6;660.3;-2259.3
12.02.2025 18:00:00;12.02.2025 19:00:00;925.3;0;1011;0;640;0;474.1;0;0;692.8;3050.4;692.8;-2357.6
12.02.2025 19:00:00;12.02.2025 20:00:00;783.3;0;1011;0;640;0;585.3;0;0;656.2;3019.6;656.2;-2363.4
12.02.2025 20:00:00;12.02.2025 21:00:00;1069.1;0;1021;0;640;0;209.2;0;0;748.5;2939.3;748.5;-2190.8
12.02.2025 21:00:00;12.02.2025 22:00:00;1233;0;1021;0;640;0;70.9;0;0;767.9;2964.9;767.9;-2197
12.02.2025 22:00:00;12.02.2025 23:00:00;1606.7;0;1031;0;640;0;0;145.6;0;815.1;3277.7;960.7;-2317
12.02.2025 23:00:00;13.02.2025 00:00:00;1582.9;0;1042;0;640;0;0;71.9;0;827.2;3264.9;899.1;-2365.8
13.02.2025 00:00:00;13.02.2025 01:00:00;1680;0;1403;0;640;0;45.2;0;0;767.1;3768.2;767.1;-3001.1
13.02.2025 01:00:00;13.02.2025 02:00:00;1680;0;1393;0;640;0;0;92.1;0;819.4;3713;911.5;-2801.5
13.02.2025 02:00:00;13.02.2025 03:00:00;1680;0;1393;0;640;0;0;165.6;0;787.8;3713;953.4;-2759.6
13.02.2025 03:00:00;13.02.2025 04:00:00;1680;0;1362;0;640;0;0;228.2;0;796;3682;1024.2;-2657.8
13.02.2025 04:00:00;13.02.2025 05:00:00;1680;0;1372;0;640;0;0;230.8;0;790.3;3692;1021.1;-2670.9
13.02.2025 05:00:00;13.02.2025 06:00:00;1654.6;0;1382;0;640;0;0;148.9;0;785.6;3676.6;934.5;-2742.1
13.02.2025 06:00:00;13.02.2025 07:00:00;1680;0;1413;0;640;0;37.7;0;0;776.4;3770.7;776.4;-2994.3
13.02.2025 07:00:00;13.02.2025 08:00:00;1680;0;1424;0;592;0;102.2;0;0;768.4;3798.2;768.4;-3029.8
13.02.2025 08:00:00;13.02.2025 09:00:00;1680;0;1413;0;640;0;233.5;0;0;741.3;3966.5;741.3;-3225.2
13.02.2025 09:00:00;13.02.2025 10:00:00;1230;0;1434;0;637.6;0;295.1;0;0;731.4;3596.7;731.4;-2865.3
13.02.2025 10:00:00;13.02.2025 11:00:00;1444;0;1444;0;640;0;127;0;0;759.9;3655;759.9;-2895.1
13.02.2025 11:00:00;13.02.2025 12:00:00;1555.1;0;1424;0;640;0;92.9;0;0;763.8;3712;763.8;-2948.2
13.02.2025 12:00:00;13.02.2025 13:00:00;1268.2;0;1424;0;588.9;0;444.5;0;0;709.2;3725.6;709.2;-3016.4
13.02.2025 13:00:00;13.02.2025 14:00:00;1454.1;0;1403;0;640;0;435.9;0;0;731.2;3933;731.2;-3201.8
13.02.2025 14:00:00;13.02.2025 15:00:00;1457.4;0;1403;0;640;0;339.4;0;0;748.6;3839.8;748.6;-3091.2
13.02.2025 15:00:00;13.02.2025 16:00:00;1264.2;0;1382;0;640;0;402.3;0;0;744.3;3688.5;744.3;-2944.2
13.02.2025 16:00:00;13.02.2025 17:00:00;1583.8;0;1382;0;640;0;113.8;0;0;792.3;3719.6;792.3;-2927.3
13.02.2025 17:00:00;13.02.2025 18:00:00;1680;0;1393;0;640;0;12.6;0;0;794.3;3725.6;794.3;-2931.3
13.02.2025 18:00:00;13.02.2025 19:00:00;1463.6;0;1403;0;640;0;269.3;0;0;755.9;3775.9;755.9;-3020
13.02.2025 19:00:00;13.02.2025 20:00:00;1026;0;1403;0;640;0;624.8;0;0;713.7;3693.8;713.7;-2980.1
13.02.2025 20:00:00;13.02.2025 21:00:00;1441.2;0;1403;0;640;0;301.2;0;0;775.3;3785.4;775.3;-3010.1
13.02.2025 21:00:00;13.02.2025 22:00:00;1387.1;0;1413;0;640;0;465;0;0;658.9;3905.1;658.9;-3246.2
13.02.2025 22:00:00;13.02.2025 23:00:00;1539;0;1393;0;640;0;322.2;0;0;700.3;3894.2;700.3;-3193.9
13.02.2025 23:00:00;14.02.2025 00:00:00;1494;0;1403;0;640;0;282.3;0;0;731;3819.3;731;-3088.3
14.02.2025 00:00:00;14.02.2025 01:00:00;1680;0;1413;0;640;0;186.6;0;0;718.5;3919.6;718.5;-3201.1
14.02.2025 01:00:00;14.02.2025 02:00:00;1680;0;1413;0;640;0;139.2;0;0;764.8;3872.2;764.8;-3107.4
14.02.2025 02:00:00;14.02.2025 03:00:00;1680;0;1444;0;640;0;83.2;0;0;753.3;3847.2;753.3;-3093.9
14.02.2025 03:00:00;14.02.2025 04:00:00;1680;0;1444;0;626.4;0;113.2;0;0;768.2;3863.6;768.2;-3095.4
14.02.2025 04:00:00;14.02.2025 05:00:00;1680;0;1444;0;640;0;459.2;0;0;704.8;4223.2;704.8;-3518.4
14.02.2025 05:00:00;14.02.2025 06:00:00;1680;0;1444;0;640;0;808.3;0;0;650.1;4572.3;650.1;-3922.2
14.02.2025 06:00:00;14.02.2025 07:00:00;1680;0;1444;0;640;0;1106.5;0;0;572.9;4870.5;572.9;-4297.6
14.02.2025 07:00:00;14.02.2025 08:00:00;1680;0;1444;0;401.4;0;1445.9;0;0;579.8;4971.3;579.8;-4391.5
14.02.2025 08:00:00;14.02.2025 09:00:00;1680;0;1444;0;81.4;0;1809.5;0;0;521.5;5014.9;521.5;-4493.4
14.02.2025 09:00:00;14.02.2025 10:00:00;1680;0;1444;0;0;0;1810.2;0;0;524.3;4934.2;524.3;-4409.9
14.02.2025 10:00:00;14.02.2025 11:00:00;1680;0;949;0;0;0;2021;0;0;486.1;4650;486.1;-4163.9
14.02.2025 11:00:00;14.02.2025 12:00:00;1680;0;928.2;0;0;0;2112.8;0;0;472.2;4721;472.2;-4248.8
14.02.2025 12:00:00;14.02.2025 13:00:00;1680;0;1227.2;0;0;0;1843.1;0;0;516.1;4750.3;516.1;-4234.2
14.02.2025 13:00:00;14.02.2025 14:00:00;1680;0;1441.7;0;0;0;1842.2;0;0;527.7;4963.9;527.7;-4436.2
14.02.2025 14:00:00;14.02.2025 15:00:00;1680;0;1444;0;320;0;1581.1;0;0;565.2;5025.1;565.2;-4459.9
14.02.2025 15:00:00;14.02.2025 16:00:00;1680;0;1444;0;640;0;1517.8;0;0;577.4;5281.8;577.4;-4704.4
14.02.2025 16:00:00;14.02.2025 17:00:00;1680;0;1444;0;640;0;1700.9;0;0;557.6;5464.9;557.6;-4907.3
14.02.2025 17:00:00;14.02.2025 18:00:00;1680;0;1444;0;640;0;1813.6;0;0;548;5577.6;548;-5029.6
14.02.2025 18:00:00;14.02.2025 19:00:00;1680;0;1444;0;640;0;1750.5;0;0;561.3;5514.5;561.3;-4953.2
14.02.2025 19:00:00;14.02.2025 20:00:00;1680;0;1444;0;640;0;1404.8;0;0;619.2;5168.8;619.2;-4549.6
14.02.2025 20:00:00;14.02.2025 21:00:00;1680;0;1444;0;640;0;1239;0;0;659.5;5003;659.5;-4343.5
14.02.2025 21:00:00;14.02.2025 22:00:00;1680;0;1444;0;640;0;1008.7;0;0;646.6;4772.7;646.6;-4126.1
14.02.2025 22:00:00;14.02.2025 23:00:00;1680;0;1444;0;640;0;1201.5;0;0;609.4;4965.5;609.4;-4356.1
14.02.2025 23:00:00;15.02.2025 00:00:00;1680;0;1444;0;640;0;1053.9;0;0;629.3;4817.9;629.3;-4188.6
15.02.2025 00:00:00;15.02.2025 01:00:00;1680;0;1444;0;633.2;0;237.4;0;0;810;3994.6;810;-3184.6
15.02.2025 01:00:00;15.02.2025 02:00:00;1680;0;1444;0;543.7;0;127.8;0;0;805;3795.5;805;-2990.5
15.02.2025 02:00:00;15.02.2025 03:00:00;1680;0;1444;0;640;0;0;12.7;0;861;3764;873.7;-2890.3
15.02.2025 03:00:00;15.02.2025 04:00:00;1680;0;1444;0;640;0;0;21.2;0;863;3764;884.2;-2879.8
15.02.2025 04:00:00;15.02.2025 05:00:00;1680;0;1444;0;462.2;0;0;57;0;855;3586.2;912;-2674.2
15.02.2025 05:00:00;15.02.2025 06:00:00;1680;0;1444;0;582.9;0;0;101.9;0;803;3706.9;904.9;-2802
15.02.2025 06:00:00;15.02.2025 07:00:00;1680;0;1444;0;640;0;0;276.9;0;833.6;3764;1110.5;-2653.5
15.02.2025 07:00:00;15.02.2025 08:00:00;1680;0;1444;0;640;0;0;301.1;0;854.7;3764;1155.8;-2608.2
15.02.2025 08:00:00;15.02.2025 09:00:00;1680;0;1135;0;640;0;0;169.8;0;729.1;3455;898.9;-2556.1
15.02.2025 09:00:00;15.02.2025 10:00:00;1680;0;918;0;640;0;96.3;0;0;688.5;3334.3;688.5;-2645.8
15.02.2025 10:00:00;15.02.2025 11:00:00;1680;0;928;0;640;0;240.9;0;0;664.9;3488.9;664.9;-2824
15.02.2025 11:00:00;15.02.2025 12:00:00;1680;0;928;0;640;0;416.8;0;0;639.5;3664.8;639.5;-3025.3
15.02.2025 12:00:00;15.02.2025 13:00:00;1680;0;939;0;640;0;447.2;0;0;637.8;3706.2;637.8;-3068.4
15.02.2025 13:00:00;15.02.2025 14:00:00;1680;0;928;0;640;0;462.3;0;0;621.1;3710.3;621.1;-3089.2
15.02.2025 14:00:00;15.02.2025 15:00:00;1680;0;980;0;640;0;428.5;0;0;652.5;3728.5;652.5;-3076
15.02.2025 15:00:00;15.02.2025 16:00:00;1680;0;1444;0;640;0;356.9;0;0;664.6;4120.9;664.6;-3456.3
15.02.2025 16:00:00;15.02.2025 17:00:00;1680;0;1444;0;640;0;550.7;0;0;648.9;4314.7;648.9;-3665.8
15.02.2025 17:00:00;15.02.2025 18:00:00;1680;0;1444;0;640;0;375.1;0;0;699.2;4139.1;699.2;-3439.9
15.02.2025 18:00:00;15.02.2025 19:00:00;1680;0;1444;0;640;0;333;0;0;692.4;4097;692.4;-3404.6
15.02.2025 19:00:00;15.02.2025 20:00:00;1680;0;1444;0;640;0;311.1;0;0;694.1;4075.1;694.1;-3381
15.02.2025 20:00:00;15.02.2025 21:00:00;1680;0;1444;0;640;0;126.1;0;0;707.8;3890.1;707.8;-3182.3
15.02.2025 21:00:00;15.02.2025 22:00:00;1680;0;1444;0;640;0;100.4;0;0;706.4;3864.4;706.4;-3158
15.02.2025 22:00:00;15.02.2025 23:00:00;1680;0;1320;0;640;0;54.7;0;0;736.5;3694.7;736.5;-2958.2
15.02.2025 23:00:00;16.02.2025 00:00:00;1680;0;1279;0;640;0;0;79.2;0;791.4;3599;870.6;-2728.4
16.02.2025 00:00:00;16.02.2025 01:00:00;1680;0;1444;0;640;0;0;30.3;0;743.2;3764;773.5;-2990.5
16.02.2025 01:00:00;16.02.2025 02:00:00;1680;0;1444;0;640;0;7.5;0;0;739.8;3771.5;739.8;-3031.7
16.02.2025 02:00:00;16.02.2025 03:00:00;1680;0;1444;0;640;0;0;39.7;0;782.9;3764;822.6;-2941.4
16.02.2025 03:00:00;16.02.2025 04:00:00;1680;0;1444;0;640;0;0;149;0;842.7;3764;991.7;-2772.3
16.02.2025 04:00:00;16.02.2025 05:00:00;1680;0;1444;0;640;0;0;207.9;0;873.1;3764;1081;-2683
16.02.2025 05:00:00;16.02.2025 06:00:00;1680;0;1444;0;640;0;0;296.7;0;868;3764;1164.7;-2599.3
16.02.2025 06:00:00;16.02.2025 07:00:00;1680;0;1444;0;640;0;0;233.9;0;851;3764;1084.9;-2679.1
16.02.2025 07:00:00;16.02.2025 08:00:00;1230;0;1444;0;595.2;0;236.1;0;0;815.4;3505.3;815.4;-2689.9
16.02.2025 08:00:00;16.02.2025 09:00:00;780;0;1444;0;397;0;549;0;0;713.1;3170;713.1;-2456.9
16.02.2025 09:00:00;16.02.2025 10:00:00;330;0;1444;0;200;0;1083.3;0;0;599.3;3057.3;599.3;-2458
16.02.2025 10:00:00;16.02.2025 11:00:00;519.4;0;1444;0;0;0;952.7;0;0;545.4;2916.1;545.4;-2370.7
16.02.2025 11:00:00;16.02.2025 12:00:00;708.9;0;1444;0;0;0;872.1;0;0;539;3025;539;-2486
16.02.2025 12:00:00;16.02.2025 13:00:00;873.3;0;1012.2;0;0;0;1158.3;0;0;483.7;3043.8;483.7;-2560.1
16.02.2025 13:00:00;16.02.2025 14:00:00;1323.3;0;1444;0;0;309.8;699.7;0;0;587.5;3467;897.3;-2569.7
16.02.2025 14:00:00;16.02.2025 15:00:00;1680;0;1444;0;0;44.8;294.5;0;0;702.6;3418.5;747.4;-2671.1
16.02.2025 15:00:00;16.02.2025 16:00:00;1585.5;0;1444;0;0;0;407.8;0;0;700.2;3437.3;700.2;-2737.1
16.02.2025 16:00:00;16.02.2025 17:00:00;1680;0;1444;0;320;0;360.4;0;0;771.5;3804.4;771.5;-3032.9
16.02.2025 17:00:00;16.02.2025 18:00:00;1680;0;1444;0;502.8;0;420.1;0;0;723.1;4046.9;723.1;-3323.8
16.02.2025 18:00:00;16.02.2025 19:00:00;1680;0;1444;0;182.8;0;433.1;0;0;699.8;3739.9;699.8;-3040.1
16.02.2025 19:00:00;16.02.2025 20:00:00;1230;0;1265.8;0;502.8;0;637.4;0;0;676.2;3636;676.2;-2959.8
16.02.2025 20:00:00;16.02.2025 21:00:00;1065.3;0;1444;0;640;0;543.2;0;0;731.1;3692.5;731.1;-2961.4
16.02.2025 21:00:00;16.02.2025 22:00:00;1418.5;0;1444;0;640;0;183.6;0;0;800.6;3686.1;800.6;-2885.5
16.02.2025 22:00:00;16.02.2025 23:00:00;1635.8;0;1444;0;640;0;48.8;0;0;845.6;3768.6;845.6;-2923
16.02.2025 23:00:00;17.02.2025 00:00:00;1680;0;1328.4;0;640;0;179.4;0;0;819;3827.8;819;-3008.8
17.02.2025 00:00:00;17.02.2025 01:00:00;1680;0;1444;0;640;0;0;49.9;0;777;3764;826.9;-2937.1
17.02.2025 01:00:00;17.02.2025 02:00:00;1680;0;1444;0;640;0;0;97.7;0;765.5;3764;863.2;-2900.8
17.02.2025 02:00:00;17.02.2025 03:00:00;1680;0;1444;0;640;0;0;83.9;0;748.2;3764;832.1;-2931.9
17.02.2025 03:00:00;17.02.2025 04:00:00;1680;0;1444;0;640;0;0;55.2;0;725.1;3764;780.3;-2983.7
17.02.2025 04:00:00;17.02.2025 05:00:00;1680;0;1444;0;640;0;0;86.8;0;761.2;3764;848;-2916
17.02.2025 05:00:00;17.02.2025 06:00:00;1680;0;1444;0;640;0;0;33.6;0;819.7;3764;853.3;-2910.7
17.02.2025 06:00:00;17.02.2025 07:00:00;1680;0;1444;0;506;0;498.8;0;0;717.6;4128.8;717.6;-3411.2
17.02.2025 07:00:00;17.02.2025 08:00:00;1680;0;1444;0;506;0;1080.6;0;0;566.4;4710.6;566.4;-4144.2
17.02.2025 08:00:00;17.02.2025 09:00:00;1680;0;1444;0;506;0;802.3;0;0;584;4432.3;584;-3848.3
17.02.2025 09:00:00;17.02.2025 10:00:00;1680;0;1444;0;506;0;420.5;0;0;675.8;4050.5;675.8;-3374.7
17.02.2025 10:00:00;17.02.2025 11:00:00;1680;0;1444;0;506;0;7.9;0;0;766.3;3637.9;766.3;-2871.6
17.02.2025 11:00:00;17.02.2025 12:00:00;1680;0;1444;0;506;0;0;293.6;0;778.2;3630;1071.8;-2558.2
17.02.2025 12:00:00;17.02.2025 13:00:00;1680;0;1444;0;506;0;0;150.4;0;663.2;3630;813.6;-2816.4
17.02.2025 13:00:00;17.02.2025 14:00:00;1680;0;1444;0;506;0;191.8;0;0;615.4;3821.8;615.4;-3206.4
17.02.2025 14:00:00;17.02.2025 15:00:00;1680;0;1444;0;506;0;103.9;0;0;692.3;3733.9;692.3;-3041.6
17.02.2025 15:00:00;17.02.2025 16:00:00;1680;0;1444;0;506;0;82.6;0;0;733.9;3712.6;733.9;-2978.7
17.02.2025 16:00:00;17.02.2025 17:00:00;1680;0;1444;0;506;0;226.4;0;0;795.3;3856.4;795.3;-3061.1
17.02.2025 17:00:00;17.02.2025 18:00:00;1680;0;1444;0;506;0;886.6;0;0;678.1;4516.6;678.1;-3838.5
17.02.2025 18:00:00;17.02.2025 19:00:00;1680;0;1444;0;506;0;959;0;0;654.2;4589;654.2;-3934.8
17.02.2025 19:00:00;17.02.2025 20:00:00;1680;0;1444;0;506;0;643.5;0;0;721.7;4273.5;721.7;-3551.8
17.02.2025 20:00:00;17.02.2025 21:00:00;1680;0;1444;0;506;0;409.7;0;0;762.1;4039.7;762.1;-3277.6
17.02.2025 21:00:00;17.02.2025 22:00:00;1680;0;1444;0;506;0;420.9;0;0;777.4;4050.9;777.4;-3273.5
17.02.2025 22:00:00;17.02.2025 23:00:00;1680;0;1444;0;506;0;261.2;0;0;810;3891.2;810;-3081.2
17.02.2025 23:00:00;18.02.2025 00:00:00;1680;0;1444;0;506;0;236.8;0;0;745;3866.8;745;-3121.8
18.02.2025 00:00:00;18.02.2025 01:00:00;1680;0;1424.4;0;506;0;305.8;0;0;745;3916.2;745;-3171.2
18.02.2025 01:00:00;18.02.2025 02:00:00;1680;0;1444;0;506;0;212.4;0;0;786;3842.4;786;-3056.4
18.02.2025 02:00:00;18.02.2025 03:00:00;1680;0;1444;0;506;0;202.2;0;0;787;3832.2;787;-3045.2
18.02.2025 03:00:00;18.02.2025 04:00:00;1680;0;1444;0;498.2;0;220.3;0;0;785;3842.5;785;-3057.5
18.02.2025 04:00:00;18.02.2025 05:00:00;1680;0;1444;0;506;0;315.3;0;0;784;3945.3;784;-3161.3
18.02.2025 05:00:00;18.02.2025 06:00:00;1680;0;1444;0;312.9;0;492.6;0;0;793;3929.5;793;-3136.5
18.02.2025 06:00:00;18.02.2025 07:00:00;1680;0;1444;0;506;0;487.8;0;0;802.4;4117.8;802.4;-3315.4
18.02.2025 07:00:00;18.02.2025 08:00:00;1680;0;1444;0;506;0;602.6;0;0;727.3;4232.6;727.3;-3505.3
18.02.2025 08:00:00;18.02.2025 09:00:00;1455;0;825;0;225;0;1128.2;0;0;540.2;3633.2;540.2;-3093
18.02.2025 09:00:00;18.02.2025 10:00:00;1455;0;206;0;0;0;1563.5;0;0;489.1;3224.5;489.1;-2735.4
18.02.2025 10:00:00;18.02.2025 11:00:00;1680;0;305.6;0;320;0;1151.4;0;0;533.6;3457;533.6;-2923.4
18.02.2025 11:00:00;18.02.2025 12:00:00;1680;0;505.7;0;320;0;744.4;0;0;591.1;3250.1;591.1;-2659
18.02.2025 12:00:00;18.02.2025 13:00:00;1680;0;727.3;0;0;0;689.3;0;0;585.4;3096.6;585.4;-2511.2
18.02.2025 13:00:00;18.02.2025 14:00:00;1680;0;311.2;0;320;0;715.5;0;0;563.9;3026.7;563.9;-2462.8
18.02.2025 14:00:00;18.02.2025 15:00:00;1680;0;930.2;0;52.2;0;879.6;0;0;574;3542;574;-2968
18.02.2025 15:00:00;18.02.2025 16:00:00;1680;0;1058.8;0;0;0;1010.1;0;0;594.1;3748.9;594.1;-3154.8
18.02.2025 16:00:00;18.02.2025 17:00:00;1680;0;567.9;0;0;0;1761.7;0;0;450.4;4009.6;450.4;-3559.2
18.02.2025 17:00:00;18.02.2025 18:00:00;1580.7;0;485.7;0;0;0;2109.5;0;0;401.1;4175.9;401.1;-3774.8
18.02.2025 18:00:00;18.02.2025 19:00:00;1680;0;571;0;0;0;1821.8;0;0;480.3;4072.8;480.3;-3592.5
18.02.2025 19:00:00;18.02.2025 20:00:00;1680;0;917.1;0;0;0;1315.8;0;0;560.6;3912.9;560.6;-3352.3
18.02.2025 20:00:00;18.02.2025 21:00:00;1680;0;298.1;0;186;0;1279.7;0;0;554.7;3443.8;554.7;-2889.1
18.02.2025 21:00:00;18.02.2025 22:00:00;1680;0;51.6;0;506;0;1156.7;0;0;580.8;3394.3;580.8;-2813.5
18.02.2025 22:00:00;18.02.2025 23:00:00;1680;0;269.5;0;186;0;1206.2;0;0;595.2;3341.7;595.2;-2746.5
18.02.2025 23:00:00;19.02.2025 00:00:00;1680;0;433.1;0;506;0;984.6;0;0;622.3;3603.7;622.3;-2981.4
19.02.2025 00:00:00;19.02.2025 01:00:00;1680;0;1052.1;0;506;0;777.7;0;0;739.6;4015.8;739.6;-3276.2
19.02.2025 01:00:00;19.02.2025 02:00:00;1680;0;1189.8;0;506;0;493.9;0;0;773.7;3869.7;773.7;-3096
19.02.2025 02:00:00;19.02.2025 03:00:00;1680;0;1323.1;0;506;0;472.4;0;0;780;3981.5;780;-3201.5
19.02.2025 03:00:00;19.02.2025 04:00:00;1680;0;1333;0;506;0;492.5;0;0;780.5;4011.5;780.5;-3231
19.02.2025 04:00:00;19.02.2025 05:00:00;1680;0;1370.1;0;506;0;564.6;0;0;783.1;4120.7;783.1;-3337.6
19.02.2025 05:00:00;19.02.2025 06:00:00;1680;0;1403;0;506;0;767.5;0;0;760.6;4356.5;760.6;-3595.9
19.02.2025 06:00:00;19.02.2025 07:00:00;1647.2;0;833.4;0;506;0;1821;0;0;555.8;4807.6;555.8;-4251.8
19.02.2025 07:00:00;19.02.2025 08:00:00;1422.2;0;214.4;0;225;0;2542.4;0;0;380.7;4404;380.7;-4023.3
19.02.2025 08:00:00;19.02.2025 09:00:00;1197.2;0;0;0;0;0;2606.7;0;0;341;3803.9;341;-3462.9
19.02.2025 09:00:00;19.02.2025 10:00:00;1393.6;0;0;0;0;309.8;2571.7;0;0;352.3;3965.3;662.1;-3303.2
19.02.2025 10:00:00;19.02.2025 11:00:00;1448.5;0;0;0;0;619.5;2601;0;0;327.6;4049.5;947.1;-3102.4
19.02.2025 11:00:00;19.02.2025 12:00:00;1252.9;0;0;0;0;619.5;2465.7;0;0;345.5;3718.6;965;-2753.6
19.02.2025 12:00:00;19.02.2025 13:00:00;1369.3;0;0;0;0;619.5;2341.9;0;0;354;3711.2;973.5;-2737.7
19.02.2025 13:00:00;19.02.2025 14:00:00;1155.9;0;0;0;0;352.5;2524.3;0;0;347.5;3680.2;700;-2980.2
19.02.2025 14:00:00;19.02.2025 15:00:00;1244.2;0;51;0;0;54.2;2408;0;0;418.8;3703.2;473;-3230.2
19.02.2025 15:00:00;19.02.2025 16:00:00;1455;0;670;0;225;0;1911;0;0;546.3;4261;546.3;-3714.7
19.02.2025 16:00:00;19.02.2025 17:00:00;1680;0;1289;0;506;0;810.8;0;0;749.2;4285.8;749.2;-3536.6
19.02.2025 17:00:00;19.02.2025 18:00:00;1680;0;1289;0;506;0;1036.8;0;0;712;4511.8;712;-3799.8
19.02.2025 18:00:00;19.02.2025 19:00:00;1680;0;1320;0;506;0;1074;0;0;703.6;4580;703.6;-3876.4
19.02.2025 19:00:00;19.02.2025 20:00:00;1680;0;1300;0;506;0;1057.4;0;0;708.5;4543.4;708.5;-3834.9
19.02.2025 20:00:00;19.02.2025 21:00:00;1680;0;1279;0;506;0;957.2;0;0;719.3;4422.2;719.3;-3702.9
19.02.2025 21:00:00;19.02.2025 22:00:00;1680;0;1320;0;506;0;907.3;0;0;748.8;4413.3;748.8;-3664.5
19.02.2025 22:00:00;19.02.2025 23:00:00;1680;0;1300;0;506;0;747.6;0;0;794.3;4233.6;794.3;-3439.3
19.02.2025 23:00:00;20.02.2025 00:00:00;1680;0;1279;0;506;0;491.3;0;0;817;3956.3;817;-3139.3
20.02.2025 00:00:00;20.02.2025 01:00:00;1680;0;1104;0;506;0;295.8;0;0;752.1;3585.8;752.1;-2833.7
