"MTU (UTC)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/01/2024 15:00:00 - 11/01/2024 16:00:00","BZN|NO2","636.72","n/e","664.29","731.64"
"11/01/2024 16:00:00 - 11/01/2024 17:00:00","BZN|NO2","646.18","n/e","660.81","735.00"
"11/01/2024 17:00:00 - 11/01/2024 18:00:00","BZN|NO2","646.58","n/e","664.20","683.31"
"11/01/2024 18:00:00 - 11/01/2024 19:00:00","BZN|NO2","664.47","n/e","654.92","609.12"
"11/01/2024 19:00:00 - 11/01/2024 20:00:00","BZN|NO2","675.61","n/e","671.04","638.30"
"11/01/2024 20:00:00 - 11/01/2024 21:00:00","BZN|NO2","701.80","n/e","681.03","730.24"
"11/01/2024 21:00:00 - 11/01/2024 22:00:00","BZN|NO2","756.38","n/e","784.07","861.60"
"11/01/2024 22:00:00 - 11/01/2024 23:00:00","BZN|NO2","810.76","n/e","921.82","924.92"
"11/01/2024 23:00:00 - 12/01/2024 00:00:00","BZN|NO2","822.09","n/e","1021.14","943.25"
"12/01/2024 00:00:00 - 12/01/2024 01:00:00","BZN|NO2","868.76","n/e","1028.55","1023.61"
"12/01/2024 01:00:00 - 12/01/2024 02:00:00","BZN|NO2","890.51","n/e","984.80","1058.83"
"12/01/2024 02:00:00 - 12/01/2024 03:00:00","BZN|NO2","909.82","n/e","986.89","1015.75"
"12/01/2024 03:00:00 - 12/01/2024 04:00:00","BZN|NO2","918.91","n/e","962.67","1031.32"
"12/01/2024 04:00:00 - 12/01/2024 05:00:00","BZN|NO2","929.91","n/e","973.06","1051.87"
"12/01/2024 05:00:00 - 12/01/2024 06:00:00","BZN|NO2","962.26","n/e","989.25","1009.73"
"12/01/2024 06:00:00 - 12/01/2024 07:00:00","BZN|NO2","956.22","n/e","971.67","1012.88"
"12/01/2024 07:00:00 - 12/01/2024 08:00:00","BZN|NO2","936.65","n/e","942.39","950.52"
"12/01/2024 08:00:00 - 12/01/2024 09:00:00","BZN|NO2","914.14","n/e","906.24","889.36"
"12/01/2024 09:00:00 - 12/01/2024 10:00:00","BZN|NO2","891.34","n/e","881.14","818.08"
"12/01/2024 10:00:00 - 12/01/2024 11:00:00","BZN|NO2","848.11","n/e","889.59","761.91"
"12/01/2024 11:00:00 - 12/01/2024 12:00:00","BZN|NO2","805.23","n/e","863.63","775.75"
"12/01/2024 12:00:00 - 12/01/2024 13:00:00","BZN|NO2","818.13","n/e","843.70","791.96"
"12/01/2024 13:00:00 - 12/01/2024 14:00:00","BZN|NO2","825.37","n/e","831.42","851.62"
"12/01/2024 14:00:00 - 12/01/2024 15:00:00","BZN|NO2","851.17","n/e","846.42","817.74"
"12/01/2024 15:00:00 - 12/01/2024 16:00:00","BZN|NO2","828.15","n/e","881.02","860.72"
"12/01/2024 16:00:00 - 12/01/2024 17:00:00","BZN|NO2","828.08","n/e","832.94","838.00"
"12/01/2024 17:00:00 - 12/01/2024 18:00:00","BZN|NO2","811.20","n/e","798.60","763.67"
"12/01/2024 18:00:00 - 12/01/2024 19:00:00","BZN|NO2","779.23","n/e","768.09","802.65"
"12/01/2024 19:00:00 - 12/01/2024 20:00:00","BZN|NO2","740.51","n/e","740.67","749.77"
"12/01/2024 20:00:00 - 12/01/2024 21:00:00","BZN|NO2","769.72","n/e","734.71","694.98"
"12/01/2024 21:00:00 - 12/01/2024 22:00:00","BZN|NO2","818.34","n/e","787.39","599.95"
"12/01/2024 22:00:00 - 12/01/2024 23:00:00","BZN|NO2","872.14","n/e","890.10","657.04"
"12/01/2024 23:00:00 - 13/01/2024 00:00:00","BZN|NO2","1015.06","n/e","962.47","852.10"
"13/01/2024 00:00:00 - 13/01/2024 01:00:00","BZN|NO2","1116.17","n/e","1068.67","1141.36"
"13/01/2024 01:00:00 - 13/01/2024 02:00:00","BZN|NO2","1182.26","n/e","1178.76","1163.45"
"13/01/2024 02:00:00 - 13/01/2024 03:00:00","BZN|NO2","1225.22","n/e","1219.59","1206.77"
"13/01/2024 03:00:00 - 13/01/2024 04:00:00","BZN|NO2","1252.11","n/e","1232.56","1255.08"
"13/01/2024 04:00:00 - 13/01/2024 05:00:00","BZN|NO2","1273.06","n/e","1274.31","1276.07"
"13/01/2024 05:00:00 - 13/01/2024 06:00:00","BZN|NO2","1289.15","n/e","1306.35","1315.59"
"13/01/2024 06:00:00 - 13/01/2024 07:00:00","BZN|NO2","1275.78","n/e","1290.16","1302.18"
"13/01/2024 07:00:00 - 13/01/2024 08:00:00","BZN|NO2","1251.12","n/e","1269.82","1242.99"
"13/01/2024 08:00:00 - 13/01/2024 09:00:00","BZN|NO2","1245.95","n/e","1267.71","1236.68"
"13/01/2024 09:00:00 - 13/01/2024 10:00:00","BZN|NO2","1256.55","n/e","1273.45","1265.91"
"13/01/2024 10:00:00 - 13/01/2024 11:00:00","BZN|NO2","1265.97","n/e","1273.58","1282.63"
"13/01/2024 11:00:00 - 13/01/2024 12:00:00","BZN|NO2","1262.16","n/e","1272.96","1280.09"
"13/01/2024 12:00:00 - 13/01/2024 13:00:00","BZN|NO2","1253.23","n/e","1254.51","1257.07"
"13/01/2024 13:00:00 - 13/01/2024 14:00:00","BZN|NO2","1223.99","n/e","1237.24","1196.59"
"13/01/2024 14:00:00 - 13/01/2024 15:00:00","BZN|NO2","1188.62","n/e","1206.84","1176.07"
"13/01/2024 15:00:00 - 13/01/2024 16:00:00","BZN|NO2","1149.79","n/e","1145.80","1137.75"
"13/01/2024 16:00:00 - 13/01/2024 17:00:00","BZN|NO2","1121.75","n/e","1160.11","1026.75"
"13/01/2024 17:00:00 - 13/01/2024 18:00:00","BZN|NO2","1119.85","n/e","1109.95","1024.70"
"13/01/2024 18:00:00 - 13/01/2024 19:00:00","BZN|NO2","1115.38","n/e","1074.67","966.91"
"13/01/2024 19:00:00 - 13/01/2024 20:00:00","BZN|NO2","1100.79","n/e","1049.08","979.23"
"13/01/2024 20:00:00 - 13/01/2024 21:00:00","BZN|NO2","1087.29","n/e","1012.55","953.66"
"13/01/2024 21:00:00 - 13/01/2024 22:00:00","BZN|NO2","1080.09","n/e","1051.84","855.50"
"13/01/2024 22:00:00 - 13/01/2024 23:00:00","BZN|NO2","1067.38","n/e","1026.47","756.13"
"13/01/2024 23:00:00 - 14/01/2024 00:00:00","BZN|NO2","1097.30","n/e","1006.37","855.80"
"14/01/2024 00:00:00 - 14/01/2024 01:00:00","BZN|NO2","1112.03","n/e","964.04","934.51"
"14/01/2024 01:00:00 - 14/01/2024 02:00:00","BZN|NO2","1126.48","n/e","1043.66","979.04"
"14/01/2024 02:00:00 - 14/01/2024 03:00:00","BZN|NO2","1085.63","n/e","1020.11","904.54"
"14/01/2024 03:00:00 - 14/01/2024 04:00:00","BZN|NO2","1023.90","n/e","1021.70","851.91"
"14/01/2024 04:00:00 - 14/01/2024 05:00:00","BZN|NO2","942.25","n/e","956.10","747.45"
"14/01/2024 05:00:00 - 14/01/2024 06:00:00","BZN|NO2","884.33","n/e","834.52","702.38"
"14/01/2024 06:00:00 - 14/01/2024 07:00:00","BZN|NO2","833.48","n/e","734.15","705.21"
"14/01/2024 07:00:00 - 14/01/2024 08:00:00","BZN|NO2","820.30","n/e","698.80","640.36"
"14/01/2024 08:00:00 - 14/01/2024 09:00:00","BZN|NO2","889.68","n/e","747.60","687.75"
"14/01/2024 09:00:00 - 14/01/2024 10:00:00","BZN|NO2","951.69","n/e","822.94","747.68"
"14/01/2024 10:00:00 - 14/01/2024 11:00:00","BZN|NO2","986.31","n/e","923.74","807.59"
"14/01/2024 11:00:00 - 14/01/2024 12:00:00","BZN|NO2","978.23","n/e","946.04","904.35"
"14/01/2024 12:00:00 - 14/01/2024 13:00:00","BZN|NO2","910.16","n/e","927.80","789.95"
"14/01/2024 13:00:00 - 14/01/2024 14:00:00","BZN|NO2","775.77","n/e","829.74","777.46"
"14/01/2024 14:00:00 - 14/01/2024 15:00:00","BZN|NO2","603.11","n/e","531.31","618.92"
"14/01/2024 15:00:00 - 14/01/2024 16:00:00","BZN|NO2","485.91","n/e","482.98","370.21"
"14/01/2024 16:00:00 - 14/01/2024 17:00:00","BZN|NO2","462.16","n/e","407.21","207.20"
"14/01/2024 17:00:00 - 14/01/2024 18:00:00","BZN|NO2","550.82","n/e","477.60","335.06"
"14/01/2024 18:00:00 - 14/01/2024 19:00:00","BZN|NO2","748.96","n/e","709.16","770.73"
"14/01/2024 19:00:00 - 14/01/2024 20:00:00","BZN|NO2","884.95","n/e","1014.91","997.51"
"14/01/2024 20:00:00 - 14/01/2024 21:00:00","BZN|NO2","891.82","n/e","1071.88","1054.49"
"14/01/2024 21:00:00 - 14/01/2024 22:00:00","BZN|NO2","814.76","n/e","968.25","1044.90"
"14/01/2024 22:00:00 - 14/01/2024 23:00:00","BZN|NO2","730.54","n/e","968.43","1007.53"
"14/01/2024 23:00:00 - 15/01/2024 00:00:00","BZN|NO2","931.90","n/e","905.98","930.54"
"15/01/2024 00:00:00 - 15/01/2024 01:00:00","BZN|NO2","854.00","n/e","811.54","861.55"
"15/01/2024 01:00:00 - 15/01/2024 02:00:00","BZN|NO2","739.62","n/e","697.06","771.91"
"15/01/2024 02:00:00 - 15/01/2024 03:00:00","BZN|NO2","581.46","n/e","568.16","649.37"
"15/01/2024 03:00:00 - 15/01/2024 04:00:00","BZN|NO2","456.53","n/e","412.18","546.15"
"15/01/2024 04:00:00 - 15/01/2024 05:00:00","BZN|NO2","373.70","n/e","388.03","274.57"
"15/01/2024 05:00:00 - 15/01/2024 06:00:00","BZN|NO2","327.15","n/e","308.57","101.37"
"15/01/2024 06:00:00 - 15/01/2024 07:00:00","BZN|NO2","279.74","n/e","175.86","94.39"
"15/01/2024 07:00:00 - 15/01/2024 08:00:00","BZN|NO2","244.03","n/e","130.01","118.04"
"15/01/2024 08:00:00 - 15/01/2024 09:00:00","BZN|NO2","224.67","n/e","123.71","81.28"
"15/01/2024 09:00:00 - 15/01/2024 10:00:00","BZN|NO2","195.42","n/e","81.14","83.70"
"15/01/2024 10:00:00 - 15/01/2024 11:00:00","BZN|NO2","136.27","n/e","56.03","65.69"
"15/01/2024 11:00:00 - 15/01/2024 12:00:00","BZN|NO2","94.19","n/e","60.15","50.52"
"15/01/2024 12:00:00 - 15/01/2024 13:00:00","BZN|NO2","71.97","n/e","64.40","46.79"
"15/01/2024 13:00:00 - 15/01/2024 14:00:00","BZN|NO2","61.23","n/e","79.42","51.16"
"15/01/2024 14:00:00 - 15/01/2024 15:00:00","BZN|NO2","59.17","n/e","112.54","72.24"
"15/01/2024 15:00:00 - 15/01/2024 16:00:00","BZN|NO2","67.73","n/e","123.28","102.20"
"15/01/2024 16:00:00 - 15/01/2024 17:00:00","BZN|NO2","78.26","n/e","86.92","184.70"
"15/01/2024 17:00:00 - 15/01/2024 18:00:00","BZN|NO2","84.56","n/e","88.08","101.34"
"15/01/2024 18:00:00 - 15/01/2024 19:00:00","BZN|NO2","92.09","n/e","108.75","72.75"
"15/01/2024 19:00:00 - 15/01/2024 20:00:00","BZN|NO2","88.96","n/e","76.98","48.77"
"15/01/2024 20:00:00 - 15/01/2024 21:00:00","BZN|NO2","85.02","n/e","68.58","45.42"
"15/01/2024 21:00:00 - 15/01/2024 22:00:00","BZN|NO2","80.93","n/e","67.87","32.74"
"15/01/2024 22:00:00 - 15/01/2024 23:00:00","BZN|NO2","76.55","n/e","73.95","31.13"
"15/01/2024 23:00:00 - 16/01/2024 00:00:00","BZN|NO2","74.84","n/e","49.08","46.35"
"16/01/2024 00:00:00 - 16/01/2024 01:00:00","BZN|NO2","59.79","n/e","48.05","43.58"
"16/01/2024 01:00:00 - 16/01/2024 02:00:00","BZN|NO2","50.05","n/e","60.76","45.56"
"16/01/2024 02:00:00 - 16/01/2024 03:00:00","BZN|NO2","54.27","n/e","103.05","80.80"
"16/01/2024 03:00:00 - 16/01/2024 04:00:00","BZN|NO2","72.54","n/e","158.36","132.68"
"16/01/2024 04:00:00 - 16/01/2024 05:00:00","BZN|NO2","106.27","n/e","224.95","210.96"
"16/01/2024 05:00:00 - 16/01/2024 06:00:00","BZN|NO2","142.92","n/e","296.92","278.34"
"16/01/2024 06:00:00 - 16/01/2024 07:00:00","BZN|NO2","190.64","n/e","364.15","325.08"
"16/01/2024 07:00:00 - 16/01/2024 08:00:00","BZN|NO2","255.53","n/e","442.82","438.19"
"16/01/2024 08:00:00 - 16/01/2024 09:00:00","BZN|NO2","317.78","n/e","492.18","558.49"
"16/01/2024 09:00:00 - 16/01/2024 10:00:00","BZN|NO2","351.56","n/e","562.14","613.44"
"16/01/2024 10:00:00 - 16/01/2024 11:00:00","BZN|NO2","360.23","n/e","558.37","581.67"
"16/01/2024 11:00:00 - 16/01/2024 12:00:00","BZN|NO2","334.50","n/e","554.30","465.01"
"16/01/2024 12:00:00 - 16/01/2024 13:00:00","BZN|NO2","287.39","n/e","484.31","362.35"
"16/01/2024 13:00:00 - 16/01/2024 14:00:00","BZN|NO2","230.22","n/e","388.20","244.10"
"16/01/2024 14:00:00 - 16/01/2024 15:00:00","BZN|NO2","186.40","n/e","260.86","243.83"
"16/01/2024 15:00:00 - 16/01/2024 16:00:00","BZN|NO2","156.37","n/e","197.68","215.51"
"16/01/2024 16:00:00 - 16/01/2024 17:00:00","BZN|NO2","133.51","n/e","198.31","232.58"
"16/01/2024 17:00:00 - 16/01/2024 18:00:00","BZN|NO2","131.39","n/e","186.87","200.27"
"16/01/2024 18:00:00 - 16/01/2024 19:00:00","BZN|NO2","154.67","n/e","173.18","146.74"
"16/01/2024 19:00:00 - 16/01/2024 20:00:00","BZN|NO2","174.69","n/e","117.08","60.32"
"16/01/2024 20:00:00 - 16/01/2024 21:00:00","BZN|NO2","203.86","n/e","96.47","23.83"
"16/01/2024 21:00:00 - 16/01/2024 22:00:00","BZN|NO2","220.44","n/e","46.62","21.81"
"16/01/2024 22:00:00 - 16/01/2024 23:00:00","BZN|NO2","236.89","n/e","48.79","45.02"
"16/01/2024 23:00:00 - 17/01/2024 00:00:00","BZN|NO2","94.14","n/e","81.64","149.88"
"17/01/2024 00:00:00 - 17/01/2024 01:00:00","BZN|NO2","140.83","n/e","165.94","248.82"
"17/01/2024 01:00:00 - 17/01/2024 02:00:00","BZN|NO2","241.43","n/e","320.22","402.67"
"17/01/2024 02:00:00 - 17/01/2024 03:00:00","BZN|NO2","356.17","n/e","485.12","519.33"
"17/01/2024 03:00:00 - 17/01/2024 04:00:00","BZN|NO2","475.11","n/e","614.60","627.61"
"17/01/2024 04:00:00 - 17/01/2024 05:00:00","BZN|NO2","551.42","n/e","565.64","706.60"
"17/01/2024 05:00:00 - 17/01/2024 06:00:00","BZN|NO2","577.06","n/e","680.46","710.05"
"17/01/2024 06:00:00 - 17/01/2024 07:00:00","BZN|NO2","581.47","n/e","609.26","677.78"
"17/01/2024 07:00:00 - 17/01/2024 08:00:00","BZN|NO2","510.18","n/e","588.87","655.84"
"17/01/2024 08:00:00 - 17/01/2024 09:00:00","BZN|NO2","457.11","n/e","494.77","531.63"
"17/01/2024 09:00:00 - 17/01/2024 10:00:00","BZN|NO2","406.45","n/e","448.01","428.31"
"17/01/2024 10:00:00 - 17/01/2024 11:00:00","BZN|NO2","345.52","n/e","373.15","385.74"
"17/01/2024 11:00:00 - 17/01/2024 12:00:00","BZN|NO2","294.88","n/e","300.50","359.22"
"17/01/2024 12:00:00 - 17/01/2024 13:00:00","BZN|NO2","276.00","n/e","270.32","411.15"
"17/01/2024 13:00:00 - 17/01/2024 14:00:00","BZN|NO2","261.40","n/e","244.67","372.38"
"17/01/2024 14:00:00 - 17/01/2024 15:00:00","BZN|NO2","250.13","n/e","262.15","366.05"
"17/01/2024 15:00:00 - 17/01/2024 16:00:00","BZN|NO2","243.88","n/e","238.31","327.81"
"17/01/2024 16:00:00 - 17/01/2024 17:00:00","BZN|NO2","236.83","n/e","271.90","307.93"
"17/01/2024 17:00:00 - 17/01/2024 18:00:00","BZN|NO2","236.52","n/e","220.52","282.10"
"17/01/2024 18:00:00 - 17/01/2024 19:00:00","BZN|NO2","273.74","n/e","214.78","240.64"
"17/01/2024 19:00:00 - 17/01/2024 20:00:00","BZN|NO2","293.33","n/e","260.53","206.46"
"17/01/2024 20:00:00 - 17/01/2024 21:00:00","BZN|NO2","321.45","n/e","294.23","278.94"
"17/01/2024 21:00:00 - 17/01/2024 22:00:00","BZN|NO2","334.44","n/e","355.38","444.02"
"17/01/2024 22:00:00 - 17/01/2024 23:00:00","BZN|NO2","410.92","n/e","450.32","676.38"
"17/01/2024 23:00:00 - 18/01/2024 00:00:00","BZN|NO2","473.23","n/e","536.65","750.56"
"18/01/2024 00:00:00 - 18/01/2024 01:00:00","BZN|NO2","538.67","n/e","640.44","774.88"
"18/01/2024 01:00:00 - 18/01/2024 02:00:00","BZN|NO2","574.31","n/e","699.25","835.00"
"18/01/2024 02:00:00 - 18/01/2024 03:00:00","BZN|NO2","583.96","n/e","696.42","801.31"
"18/01/2024 03:00:00 - 18/01/2024 04:00:00","BZN|NO2","545.64","n/e","682.58","668.00"
"18/01/2024 04:00:00 - 18/01/2024 05:00:00","BZN|NO2","516.96","n/e","641.85","707.07"
"18/01/2024 05:00:00 - 18/01/2024 06:00:00","BZN|NO2","461.06","n/e","530.36","648.18"
"18/01/2024 06:00:00 - 18/01/2024 07:00:00","BZN|NO2","395.99","n/e","478.51","422.64"
"18/01/2024 07:00:00 - 18/01/2024 08:00:00","BZN|NO2","332.23","n/e","432.41","272.43"
"18/01/2024 08:00:00 - 18/01/2024 09:00:00","BZN|NO2","295.28","n/e","365.67","323.75"
"18/01/2024 09:00:00 - 18/01/2024 10:00:00","BZN|NO2","272.68","n/e","333.11","368.47"
"18/01/2024 10:00:00 - 18/01/2024 11:00:00","BZN|NO2","262.31","n/e","357.55","523.26"
"18/01/2024 11:00:00 - 18/01/2024 12:00:00","BZN|NO2","309.06","n/e","502.25","635.62"
"18/01/2024 12:00:00 - 18/01/2024 13:00:00","BZN|NO2","372.05","n/e","608.63","599.79"
"18/01/2024 13:00:00 - 18/01/2024 14:00:00","BZN|NO2","447.22","n/e","749.17","602.20"
"18/01/2024 14:00:00 - 18/01/2024 15:00:00","BZN|NO2","549.36","n/e","751.63","511.60"
"18/01/2024 15:00:00 - 18/01/2024 16:00:00","BZN|NO2","630.46","n/e","723.19","598.37"
"18/01/2024 16:00:00 - 18/01/2024 17:00:00","BZN|NO2","648.95","n/e","728.97","487.14"
"18/01/2024 17:00:00 - 18/01/2024 18:00:00","BZN|NO2","646.16","n/e","739.02","476.71"
"18/01/2024 18:00:00 - 18/01/2024 19:00:00","BZN|NO2","600.75","n/e","642.75","561.83"
"18/01/2024 19:00:00 - 18/01/2024 20:00:00","BZN|NO2","578.83","n/e","624.90","469.57"
"18/01/2024 20:00:00 - 18/01/2024 21:00:00","BZN|NO2","611.12","n/e","608.02","602.86"
"18/01/2024 21:00:00 - 18/01/2024 22:00:00","BZN|NO2","680.95","n/e","689.34","797.29"
"18/01/2024 22:00:00 - 18/01/2024 23:00:00","BZN|NO2","776.23","n/e","661.17","925.59"
"18/01/2024 23:00:00 - 19/01/2024 00:00:00","BZN|NO2","760.11","n/e","753.00","794.36"
"19/01/2024 00:00:00 - 19/01/2024 01:00:00","BZN|NO2","777.29","n/e","797.00","517.17"
"19/01/2024 01:00:00 - 19/01/2024 02:00:00","BZN|NO2","725.20","n/e","803.00","444.92"
"19/01/2024 02:00:00 - 19/01/2024 03:00:00","BZN|NO2","749.11","n/e","773.00","720.27"
"19/01/2024 03:00:00 - 19/01/2024 04:00:00","BZN|NO2","843.29","n/e","906.00","980.47"
"19/01/2024 04:00:00 - 19/01/2024 05:00:00","BZN|NO2","886.37","n/e","973.00","835.93"
"19/01/2024 05:00:00 - 19/01/2024 06:00:00","BZN|NO2","871.17","n/e","963.00","532.84"
"19/01/2024 06:00:00 - 19/01/2024 07:00:00","BZN|NO2","809.74","n/e","902.00","719.72"
"19/01/2024 07:00:00 - 19/01/2024 08:00:00","BZN|NO2","750.36","n/e","691.00","769.20"
"19/01/2024 08:00:00 - 19/01/2024 09:00:00","BZN|NO2","662.07","n/e","685.00","829.11"
"19/01/2024 09:00:00 - 19/01/2024 10:00:00","BZN|NO2","572.80","n/e","684.00","744.17"
"19/01/2024 10:00:00 - 19/01/2024 11:00:00","BZN|NO2","474.69","n/e","567.00","721.71"
"19/01/2024 11:00:00 - 19/01/2024 12:00:00","BZN|NO2","419.56","n/e","468.00","466.26"
"19/01/2024 12:00:00 - 19/01/2024 13:00:00","BZN|NO2","361.48","n/e","380.00","399.72"
"19/01/2024 13:00:00 - 19/01/2024 14:00:00","BZN|NO2","293.46","n/e","289.00","328.38"
"19/01/2024 14:00:00 - 19/01/2024 15:00:00","BZN|NO2","232.12","n/e","138.00","194.12"
"19/01/2024 15:00:00 - 19/01/2024 16:00:00","BZN|NO2","196.97","n/e","122.00","78.38"
"19/01/2024 16:00:00 - 19/01/2024 17:00:00","BZN|NO2","179.04","n/e","118.00","12.35"
"19/01/2024 17:00:00 - 19/01/2024 18:00:00","BZN|NO2","169.90","n/e","59.00","14.80"
"19/01/2024 18:00:00 - 19/01/2024 19:00:00","BZN|NO2","262.97","n/e","51.00","75.62"
"19/01/2024 19:00:00 - 19/01/2024 20:00:00","BZN|NO2","265.94","n/e","49.00","99.90"
"19/01/2024 20:00:00 - 19/01/2024 21:00:00","BZN|NO2","268.05","n/e","79.00","113.34"
"19/01/2024 21:00:00 - 19/01/2024 22:00:00","BZN|NO2","278.22","n/e","98.00","214.54"
"19/01/2024 22:00:00 - 19/01/2024 23:00:00","BZN|NO2","283.79","n/e","136.00","619.88"
"19/01/2024 23:00:00 - 20/01/2024 00:00:00","BZN|NO2","220.44","n/e","220.00","797.28"
"20/01/2024 00:00:00 - 20/01/2024 01:00:00","BZN|NO2","190.88","n/e","321.00","523.82"
"20/01/2024 01:00:00 - 20/01/2024 02:00:00","BZN|NO2","140.91","n/e","316.00","301.70"
"20/01/2024 02:00:00 - 20/01/2024 03:00:00","BZN|NO2","101.66","n/e","243.00","172.46"
"20/01/2024 03:00:00 - 20/01/2024 04:00:00","BZN|NO2","75.98","n/e","163.00","80.24"
"20/01/2024 04:00:00 - 20/01/2024 05:00:00","BZN|NO2","59.48","n/e","98.00","8.34"
"20/01/2024 05:00:00 - 20/01/2024 06:00:00","BZN|NO2","76.98","n/e","101.00","28.44"
"20/01/2024 06:00:00 - 20/01/2024 07:00:00","BZN|NO2","137.98","n/e","150.00","125.44"
"20/01/2024 07:00:00 - 20/01/2024 08:00:00","BZN|NO2","256.84","n/e","309.00","286.18"
"20/01/2024 08:00:00 - 20/01/2024 09:00:00","BZN|NO2","415.94","n/e","517.00","535.72"
"20/01/2024 09:00:00 - 20/01/2024 10:00:00","BZN|NO2","591.00","n/e","664.00","761.53"
"20/01/2024 10:00:00 - 20/01/2024 11:00:00","BZN|NO2","714.70","n/e","793.00","895.29"
"20/01/2024 11:00:00 - 20/01/2024 12:00:00","BZN|NO2","790.41","n/e","874.00","961.52"
"20/01/2024 12:00:00 - 20/01/2024 13:00:00","BZN|NO2","805.64","n/e","946.00","947.02"
"20/01/2024 13:00:00 - 20/01/2024 14:00:00","BZN|NO2","773.50","n/e","939.00","871.68"
"20/01/2024 14:00:00 - 20/01/2024 15:00:00","BZN|NO2","710.25","n/e","881.00","742.32"
"20/01/2024 15:00:00 - 20/01/2024 16:00:00","BZN|NO2","610.22","n/e","801.00","608.62"
"20/01/2024 16:00:00 - 20/01/2024 17:00:00","BZN|NO2","516.10","n/e","673.00","476.74"
"20/01/2024 17:00:00 - 20/01/2024 18:00:00","BZN|NO2","486.11","n/e","564.00","439.41"
"20/01/2024 18:00:00 - 20/01/2024 19:00:00","BZN|NO2","531.94","n/e","492.00","415.12"
"20/01/2024 19:00:00 - 20/01/2024 20:00:00","BZN|NO2","550.70","n/e","480.00","470.24"
"20/01/2024 20:00:00 - 20/01/2024 21:00:00","BZN|NO2","605.15","n/e","520.00","563.17"
"20/01/2024 21:00:00 - 20/01/2024 22:00:00","BZN|NO2","691.26","n/e","599.00","713.31"
"20/01/2024 22:00:00 - 20/01/2024 23:00:00","BZN|NO2","797.94","n/e","721.00","878.27"
"20/01/2024 23:00:00 - 21/01/2024 00:00:00","BZN|NO2","872.08","n/e","887.00","1058.26"
"21/01/2024 00:00:00 - 21/01/2024 01:00:00","BZN|NO2","1022.90","n/e","1040.00","1100.39"
"21/01/2024 01:00:00 - 21/01/2024 02:00:00","BZN|NO2","1121.57","n/e","1129.00","1074.96"
"21/01/2024 02:00:00 - 21/01/2024 03:00:00","BZN|NO2","1195.80","n/e","1193.00","1153.94"
"21/01/2024 03:00:00 - 21/01/2024 04:00:00","BZN|NO2","1231.81","n/e","1241.00","1228.43"
"21/01/2024 04:00:00 - 21/01/2024 05:00:00","BZN|NO2","1250.63","n/e","1269.00","1241.39"
"21/01/2024 05:00:00 - 21/01/2024 06:00:00","BZN|NO2","1283.19","n/e","1278.00","1247.24"
"21/01/2024 06:00:00 - 21/01/2024 07:00:00","BZN|NO2","1276.53","n/e","1282.00","1266.73"
"21/01/2024 07:00:00 - 21/01/2024 08:00:00","BZN|NO2","1267.01","n/e","1271.00","1264.87"
"21/01/2024 08:00:00 - 21/01/2024 09:00:00","BZN|NO2","1250.73","n/e","1255.00","1238.93"
"21/01/2024 09:00:00 - 21/01/2024 10:00:00","BZN|NO2","1197.70","n/e","1219.00","1209.79"
"21/01/2024 10:00:00 - 21/01/2024 11:00:00","BZN|NO2","1013.20","n/e","1028.00","899.73"
"21/01/2024 11:00:00 - 21/01/2024 12:00:00","BZN|NO2","808.62","n/e","827.00","555.88"
"21/01/2024 12:00:00 - 21/01/2024 13:00:00","BZN|NO2","653.59","n/e","621.00","595.97"
"21/01/2024 13:00:00 - 21/01/2024 14:00:00","BZN|NO2","551.77","n/e","529.00","716.67"
"21/01/2024 14:00:00 - 21/01/2024 15:00:00","BZN|NO2","502.50","n/e","625.00","650.34"
"21/01/2024 15:00:00 - 21/01/2024 16:00:00","BZN|NO2","501.68","n/e","716.00","699.81"
"21/01/2024 16:00:00 - 21/01/2024 17:00:00","BZN|NO2","562.05","n/e","839.00","880.43"
"21/01/2024 17:00:00 - 21/01/2024 18:00:00","BZN|NO2","734.76","n/e","977.00","1008.62"
"21/01/2024 18:00:00 - 21/01/2024 19:00:00","BZN|NO2","967.69","n/e","1146.00","1194.12"
"21/01/2024 19:00:00 - 21/01/2024 20:00:00","BZN|NO2","1137.96","n/e","1221.00","1276.67"
"21/01/2024 20:00:00 - 21/01/2024 21:00:00","BZN|NO2","1225.11","n/e","1290.00","1306.00"
"21/01/2024 21:00:00 - 21/01/2024 22:00:00","BZN|NO2","1269.95","n/e","1295.00","1292.19"
"21/01/2024 22:00:00 - 21/01/2024 23:00:00","BZN|NO2","1270.55","n/e","1282.00","1255.40"
"21/01/2024 23:00:00 - 22/01/2024 00:00:00","BZN|NO2","1258.14","n/e","1254.00","1227.00"
"22/01/2024 00:00:00 - 22/01/2024 01:00:00","BZN|NO2","1238.57","n/e","1217.00","1184.03"
"22/01/2024 01:00:00 - 22/01/2024 02:00:00","BZN|NO2","1215.42","n/e","1186.00","1124.91"
"22/01/2024 02:00:00 - 22/01/2024 03:00:00","BZN|NO2","1201.09","n/e","1175.00","1103.64"
"22/01/2024 03:00:00 - 22/01/2024 04:00:00","BZN|NO2","1209.14","n/e","1200.00","1131.15"
"22/01/2024 04:00:00 - 22/01/2024 05:00:00","BZN|NO2","1237.44","n/e","1213.00","959.86"
"22/01/2024 05:00:00 - 22/01/2024 06:00:00","BZN|NO2","1249.38","n/e","1240.00","1035.60"
