"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"08/04/2024 23:00:00 - 09/04/2024 00:00:00","BZN|NO1","160.82","n/e","194.00","171.13"
"09/04/2024 00:00:00 - 09/04/2024 01:00:00","BZN|NO1","138.16","n/e","129.00","117.68"
"09/04/2024 01:00:00 - 09/04/2024 02:00:00","BZN|NO1","110.69","n/e","110.00","69.91"
"09/04/2024 02:00:00 - 09/04/2024 03:00:00","BZN|NO1","90.37","n/e","99.00","48.15"
"09/04/2024 03:00:00 - 09/04/2024 04:00:00","BZN|NO1","74.65","n/e","78.00","44.85"
"09/04/2024 04:00:00 - 09/04/2024 05:00:00","BZN|NO1","62.68","n/e","66.00","60.78"
"09/04/2024 05:00:00 - 09/04/2024 06:00:00","BZN|NO1","55.44","n/e","59.00","41.55"
"09/04/2024 06:00:00 - 09/04/2024 07:00:00","BZN|NO1","52.47","n/e","63.00","55.77"
"09/04/2024 07:00:00 - 09/04/2024 08:00:00","BZN|NO1","47.54","n/e","52.00","98.83"
"09/04/2024 08:00:00 - 09/04/2024 09:00:00","BZN|NO1","41.17","n/e","52.00","70.60"
"09/04/2024 09:00:00 - 09/04/2024 10:00:00","BZN|NO1","33.47","n/e","81.00","44.58"
"09/04/2024 10:00:00 - 09/04/2024 11:00:00","BZN|NO1","27.66","n/e","75.00","37.71"
"09/04/2024 11:00:00 - 09/04/2024 12:00:00","BZN|NO1","27.68","n/e","56.00","21.96"
"09/04/2024 12:00:00 - 09/04/2024 13:00:00","BZN|NO1","30.90","n/e","60.00","26.16"
"09/04/2024 13:00:00 - 09/04/2024 14:00:00","BZN|NO1","38.75","n/e","59.00","30.32"
"09/04/2024 14:00:00 - 09/04/2024 15:00:00","BZN|NO1","50.26","n/e","90.00","47.22"
"09/04/2024 15:00:00 - 09/04/2024 16:00:00","BZN|NO1","65.42","n/e","72.00","62.82"
"09/04/2024 16:00:00 - 09/04/2024 17:00:00","BZN|NO1","88.55","n/e","88.00","90.45"
"09/04/2024 17:00:00 - 09/04/2024 18:00:00","BZN|NO1","113.63","n/e","122.00","127.68"
"09/04/2024 18:00:00 - 09/04/2024 19:00:00","BZN|NO1","154.62","n/e","124.00","150.99"
"09/04/2024 19:00:00 - 09/04/2024 20:00:00","BZN|NO1","213.30","n/e","162.00","185.27"
"09/04/2024 20:00:00 - 09/04/2024 21:00:00","BZN|NO1","256.15","n/e","215.00","253.03"
"09/04/2024 21:00:00 - 09/04/2024 22:00:00","BZN|NO1","272.52","n/e","231.00","304.57"
"09/04/2024 22:00:00 - 09/04/2024 23:00:00","BZN|NO1","276.96","n/e","265.00","313.50"
"09/04/2024 23:00:00 - 10/04/2024 00:00:00","BZN|NO1","279.01","n/e","282.00","309.24"
"10/04/2024 00:00:00 - 10/04/2024 01:00:00","BZN|NO1","263.97","n/e","268.00","294.80"
"10/04/2024 01:00:00 - 10/04/2024 02:00:00","BZN|NO1","256.79","n/e","262.00","283.74"
"10/04/2024 02:00:00 - 10/04/2024 03:00:00","BZN|NO1","257.23","n/e","262.00","291.07"
"10/04/2024 03:00:00 - 10/04/2024 04:00:00","BZN|NO1","264.16","n/e","267.00","312.34"
"10/04/2024 04:00:00 - 10/04/2024 05:00:00","BZN|NO1","271.02","n/e","272.00","317.00"
"10/04/2024 05:00:00 - 10/04/2024 06:00:00","BZN|NO1","274.39","n/e","279.00","309.17"
"10/04/2024 06:00:00 - 10/04/2024 07:00:00","BZN|NO1","276.28","n/e","281.00","305.51"
"10/04/2024 07:00:00 - 10/04/2024 08:00:00","BZN|NO1","280.14","n/e","281.00","304.26"
"10/04/2024 08:00:00 - 10/04/2024 09:00:00","BZN|NO1","270.43","n/e","273.00","309.97"
"10/04/2024 09:00:00 - 10/04/2024 10:00:00","BZN|NO1","271.69","n/e","272.00","306.78"
"10/04/2024 10:00:00 - 10/04/2024 11:00:00","BZN|NO1","272.95","n/e","280.00","302.04"
"10/04/2024 11:00:00 - 10/04/2024 12:00:00","BZN|NO1","276.75","n/e","280.00","301.63"
"10/04/2024 12:00:00 - 10/04/2024 13:00:00","BZN|NO1","266.84","n/e","275.00","300.68"
"10/04/2024 13:00:00 - 10/04/2024 14:00:00","BZN|NO1","252.85","n/e","271.00","309.14"
"10/04/2024 14:00:00 - 10/04/2024 15:00:00","BZN|NO1","246.17","n/e","272.00","298.34"
"10/04/2024 15:00:00 - 10/04/2024 16:00:00","BZN|NO1","260.33","n/e","280.00","283.14"
"10/04/2024 16:00:00 - 10/04/2024 17:00:00","BZN|NO1","278.71","n/e","282.00","297.36"
"10/04/2024 17:00:00 - 10/04/2024 18:00:00","BZN|NO1","284.47","n/e","286.00","320.88"
"10/04/2024 18:00:00 - 10/04/2024 19:00:00","BZN|NO1","291.73","n/e","285.00","307.96"
"10/04/2024 19:00:00 - 10/04/2024 20:00:00","BZN|NO1","290.32","n/e","286.00","298.23"
"10/04/2024 20:00:00 - 10/04/2024 21:00:00","BZN|NO1","288.70","n/e","285.00","277.54"
"10/04/2024 21:00:00 - 10/04/2024 22:00:00","BZN|NO1","287.64","n/e","282.00","236.55"
"10/04/2024 22:00:00 - 10/04/2024 23:00:00","BZN|NO1","286.11","n/e","274.00","223.78"
"10/04/2024 23:00:00 - 11/04/2024 00:00:00","BZN|NO1","283.67","n/e","269.00","208.53"
"11/04/2024 00:00:00 - 11/04/2024 01:00:00","BZN|NO1","293.29","n/e","278.00","218.39"
"11/04/2024 01:00:00 - 11/04/2024 02:00:00","BZN|NO1","284.74","n/e","258.00","214.20"
"11/04/2024 02:00:00 - 11/04/2024 03:00:00","BZN|NO1","279.56","n/e","253.00","212.58"
"11/04/2024 03:00:00 - 11/04/2024 04:00:00","BZN|NO1","275.89","n/e","250.00","185.26"
"11/04/2024 04:00:00 - 11/04/2024 05:00:00","BZN|NO1","270.69","n/e","245.00","204.92"
"11/04/2024 05:00:00 - 11/04/2024 06:00:00","BZN|NO1","260.77","n/e","236.00","216.82"
"11/04/2024 06:00:00 - 11/04/2024 07:00:00","BZN|NO1","262.36","n/e","237.00","195.36"
"11/04/2024 07:00:00 - 11/04/2024 08:00:00","BZN|NO1","269.67","n/e","242.00","178.59"
"11/04/2024 08:00:00 - 11/04/2024 09:00:00","BZN|NO1","265.33","n/e","244.00","206.78"
"11/04/2024 09:00:00 - 11/04/2024 10:00:00","BZN|NO1","266.75","n/e","246.00","214.16"
"11/04/2024 10:00:00 - 11/04/2024 11:00:00","BZN|NO1","260.47","n/e","193.00","216.42"
"11/04/2024 11:00:00 - 11/04/2024 12:00:00","BZN|NO1","242.80","n/e","193.00","209.10"
"11/04/2024 12:00:00 - 11/04/2024 13:00:00","BZN|NO1","220.57","n/e","211.00","208.18"
"11/04/2024 13:00:00 - 11/04/2024 14:00:00","BZN|NO1","207.64","n/e","185.00","214.80"
"11/04/2024 14:00:00 - 11/04/2024 15:00:00","BZN|NO1","210.44","n/e","219.00","214.48"
"11/04/2024 15:00:00 - 11/04/2024 16:00:00","BZN|NO1","228.39","n/e","188.00","192.01"
"11/04/2024 16:00:00 - 11/04/2024 17:00:00","BZN|NO1","257.21","n/e","190.00","193.70"
"11/04/2024 17:00:00 - 11/04/2024 18:00:00","BZN|NO1","288.96","n/e","192.00","211.43"
"11/04/2024 18:00:00 - 11/04/2024 19:00:00","BZN|NO1","300.08","n/e","195.00","213.17"
"11/04/2024 19:00:00 - 11/04/2024 20:00:00","BZN|NO1","302.39","n/e","204.00","230.27"
"11/04/2024 20:00:00 - 11/04/2024 21:00:00","BZN|NO1","300.57","n/e","204.00","233.39"
"11/04/2024 21:00:00 - 11/04/2024 22:00:00","BZN|NO1","296.60","n/e","206.00","230.46"
"11/04/2024 22:00:00 - 11/04/2024 23:00:00","BZN|NO1","291.73","n/e","204.00","229.98"
"11/04/2024 23:00:00 - 12/04/2024 00:00:00","BZN|NO1","287.79","n/e","202.00","197.57"
"12/04/2024 00:00:00 - 12/04/2024 01:00:00","BZN|NO1","220.75","n/e","222.00","174.10"
"12/04/2024 01:00:00 - 12/04/2024 02:00:00","BZN|NO1","220.73","n/e","222.00","165.76"
"12/04/2024 02:00:00 - 12/04/2024 03:00:00","BZN|NO1","214.14","n/e","212.00","177.82"
"12/04/2024 03:00:00 - 12/04/2024 04:00:00","BZN|NO1","202.41","n/e","206.00","174.18"
"12/04/2024 04:00:00 - 12/04/2024 05:00:00","BZN|NO1","174.42","n/e","180.00","176.31"
"12/04/2024 05:00:00 - 12/04/2024 06:00:00","BZN|NO1","146.76","n/e","152.00","138.26"
"12/04/2024 06:00:00 - 12/04/2024 07:00:00","BZN|NO1","126.16","n/e","131.00","171.75"
"12/04/2024 07:00:00 - 12/04/2024 08:00:00","BZN|NO1","115.11","n/e","117.00","181.05"
"12/04/2024 08:00:00 - 12/04/2024 09:00:00","BZN|NO1","104.63","n/e","105.00","136.22"
"12/04/2024 09:00:00 - 12/04/2024 10:00:00","BZN|NO1","93.29","n/e","97.00","133.34"
"12/04/2024 10:00:00 - 12/04/2024 11:00:00","BZN|NO1","84.32","n/e","87.00","131.11"
"12/04/2024 11:00:00 - 12/04/2024 12:00:00","BZN|NO1","79.96","n/e","79.00","107.56"
"12/04/2024 12:00:00 - 12/04/2024 13:00:00","BZN|NO1","87.08","n/e","88.00","124.81"
"12/04/2024 13:00:00 - 12/04/2024 14:00:00","BZN|NO1","99.54","n/e","60.00","114.69"
"12/04/2024 14:00:00 - 12/04/2024 15:00:00","BZN|NO1","117.80","n/e","67.00","22.82"
"12/04/2024 15:00:00 - 12/04/2024 16:00:00","BZN|NO1","145.37","n/e","78.00","4.55"
"12/04/2024 16:00:00 - 12/04/2024 17:00:00","BZN|NO1","167.70","n/e","93.00","106.03"
"12/04/2024 17:00:00 - 12/04/2024 18:00:00","BZN|NO1","187.30","n/e","154.00","142.73"
"12/04/2024 18:00:00 - 12/04/2024 19:00:00","BZN|NO1","194.81","n/e","173.00","155.63"
"12/04/2024 19:00:00 - 12/04/2024 20:00:00","BZN|NO1","201.46","n/e","191.00","160.27"
"12/04/2024 20:00:00 - 12/04/2024 21:00:00","BZN|NO1","209.20","n/e","199.00","192.27"
"12/04/2024 21:00:00 - 12/04/2024 22:00:00","BZN|NO1","214.31","n/e","201.00","176.74"
"12/04/2024 22:00:00 - 12/04/2024 23:00:00","BZN|NO1","211.16","n/e","202.00","201.21"
"12/04/2024 23:00:00 - 13/04/2024 00:00:00","BZN|NO1","203.42","n/e","192.00","193.97"
"13/04/2024 00:00:00 - 13/04/2024 01:00:00","BZN|NO1","176.76","n/e","184.00","179.91"
"13/04/2024 01:00:00 - 13/04/2024 02:00:00","BZN|NO1","161.84","n/e","170.00","184.69"
"13/04/2024 02:00:00 - 13/04/2024 03:00:00","BZN|NO1","145.66","n/e","145.00","157.40"
"13/04/2024 03:00:00 - 13/04/2024 04:00:00","BZN|NO1","137.08","n/e","133.00","144.71"
"13/04/2024 04:00:00 - 13/04/2024 05:00:00","BZN|NO1","133.85","n/e","126.00","138.13"
"13/04/2024 05:00:00 - 13/04/2024 06:00:00","BZN|NO1","141.32","n/e","138.00","184.86"
"13/04/2024 06:00:00 - 13/04/2024 07:00:00","BZN|NO1","151.18","n/e","149.00","151.56"
"13/04/2024 07:00:00 - 13/04/2024 08:00:00","BZN|NO1","167.33","n/e","167.00","190.91"
"13/04/2024 08:00:00 - 13/04/2024 09:00:00","BZN|NO1","169.88","n/e","162.00","128.20"
"13/04/2024 09:00:00 - 13/04/2024 10:00:00","BZN|NO1","170.60","n/e","167.00","160.30"
"13/04/2024 10:00:00 - 13/04/2024 11:00:00","BZN|NO1","165.65","n/e","159.00","160.30"
"13/04/2024 11:00:00 - 13/04/2024 12:00:00","BZN|NO1","171.75","n/e","162.00","32.40"
"13/04/2024 12:00:00 - 13/04/2024 13:00:00","BZN|NO1","167.98","n/e","162.00","31.91"
"13/04/2024 13:00:00 - 13/04/2024 14:00:00","BZN|NO1","183.16","n/e","174.00","40.83"
"13/04/2024 14:00:00 - 13/04/2024 15:00:00","BZN|NO1","190.66","n/e","183.00","47.41"
"13/04/2024 15:00:00 - 13/04/2024 16:00:00","BZN|NO1","192.74","n/e","188.00","47.82"
"13/04/2024 16:00:00 - 13/04/2024 17:00:00","BZN|NO1","191.95","n/e","191.00","40.73"
"13/04/2024 17:00:00 - 13/04/2024 18:00:00","BZN|NO1","209.57","n/e","211.00","64.97"
"13/04/2024 18:00:00 - 13/04/2024 19:00:00","BZN|NO1","204.34","n/e","203.00","167.70"
"13/04/2024 19:00:00 - 13/04/2024 20:00:00","BZN|NO1","200.95","n/e","201.00","160.94"
"13/04/2024 20:00:00 - 13/04/2024 21:00:00","BZN|NO1","196.37","n/e","194.00","156.89"
"13/04/2024 21:00:00 - 13/04/2024 22:00:00","BZN|NO1","194.84","n/e","191.00","177.75"
"13/04/2024 22:00:00 - 13/04/2024 23:00:00","BZN|NO1","192.14","n/e","184.00","183.87"
"13/04/2024 23:00:00 - 14/04/2024 00:00:00","BZN|NO1","186.96","n/e","184.00","188.84"
"14/04/2024 00:00:00 - 14/04/2024 01:00:00","BZN|NO1","36.77","n/e","46.00","25.36"
"14/04/2024 01:00:00 - 14/04/2024 02:00:00","BZN|NO1","42.45","n/e","49.00","41.87"
"14/04/2024 02:00:00 - 14/04/2024 03:00:00","BZN|NO1","52.37","n/e","47.00","55.86"
"14/04/2024 03:00:00 - 14/04/2024 04:00:00","BZN|NO1","125.40","n/e","123.00","151.04"
"14/04/2024 04:00:00 - 14/04/2024 05:00:00","BZN|NO1","93.55","n/e","94.00","111.78"
"14/04/2024 05:00:00 - 14/04/2024 06:00:00","BZN|NO1","78.44","n/e","78.00","79.12"
"14/04/2024 06:00:00 - 14/04/2024 07:00:00","BZN|NO1","74.23","n/e","75.00","74.08"
"14/04/2024 07:00:00 - 14/04/2024 08:00:00","BZN|NO1","82.72","n/e","83.00","73.70"
"14/04/2024 08:00:00 - 14/04/2024 09:00:00","BZN|NO1","110.71","n/e","112.00","93.12"
"14/04/2024 09:00:00 - 14/04/2024 10:00:00","BZN|NO1","70.22","n/e","71.00","72.08"
"14/04/2024 10:00:00 - 14/04/2024 11:00:00","BZN|NO1","150.39","n/e","152.00","129.83"
"14/04/2024 11:00:00 - 14/04/2024 12:00:00","BZN|NO1","231.42","n/e","232.00","161.69"
"14/04/2024 12:00:00 - 14/04/2024 13:00:00","BZN|NO1","230.00","n/e","231.00","224.79"
"14/04/2024 13:00:00 - 14/04/2024 14:00:00","BZN|NO1","229.78","n/e","231.00","229.41"
"14/04/2024 14:00:00 - 14/04/2024 15:00:00","BZN|NO1","230.22","n/e","231.00","223.51"
"14/04/2024 15:00:00 - 14/04/2024 16:00:00","BZN|NO1","230.64","n/e","231.00","200.29"
"14/04/2024 16:00:00 - 14/04/2024 17:00:00","BZN|NO1","231.05","n/e","230.00","204.00"
"14/04/2024 17:00:00 - 14/04/2024 18:00:00","BZN|NO1","228.51","n/e","221.00","197.74"
"14/04/2024 18:00:00 - 14/04/2024 19:00:00","BZN|NO1","222.78","n/e","210.00","206.02"
"14/04/2024 19:00:00 - 14/04/2024 20:00:00","BZN|NO1","212.96","n/e","199.00","182.03"
"14/04/2024 20:00:00 - 14/04/2024 21:00:00","BZN|NO1","205.75","n/e","200.00","161.80"
"14/04/2024 21:00:00 - 14/04/2024 22:00:00","BZN|NO1","200.29","n/e","199.00","116.57"
"14/04/2024 22:00:00 - 14/04/2024 23:00:00","BZN|NO1","193.54","n/e","192.00","107.78"
"14/04/2024 23:00:00 - 15/04/2024 00:00:00","BZN|NO1","185.85","n/e","182.00","129.06"
"15/04/2024 00:00:00 - 15/04/2024 01:00:00","BZN|NO1","157.60","n/e","155.00","120.42"
"15/04/2024 01:00:00 - 15/04/2024 02:00:00","BZN|NO1","131.88","n/e","132.00","101.55"
"15/04/2024 02:00:00 - 15/04/2024 03:00:00","BZN|NO1","106.99","n/e","108.00","115.28"
"15/04/2024 03:00:00 - 15/04/2024 04:00:00","BZN|NO1","83.64","n/e","86.00","112.66"
"15/04/2024 04:00:00 - 15/04/2024 05:00:00","BZN|NO1","65.91","n/e","67.00","89.37"
"15/04/2024 05:00:00 - 15/04/2024 06:00:00","BZN|NO1","53.27","n/e","54.00","71.09"
"15/04/2024 06:00:00 - 15/04/2024 07:00:00","BZN|NO1","40.70","n/e","40.00","52.76"
"15/04/2024 07:00:00 - 15/04/2024 08:00:00","BZN|NO1","28.21","n/e","29.00","30.07"
"15/04/2024 08:00:00 - 15/04/2024 09:00:00","BZN|NO1","17.12","n/e","18.00","13.68"
"15/04/2024 09:00:00 - 15/04/2024 10:00:00","BZN|NO1","12.36","n/e","56.00","0.49"
"15/04/2024 10:00:00 - 15/04/2024 11:00:00","BZN|NO1","11.23","n/e","11.00","0.00"
"15/04/2024 11:00:00 - 15/04/2024 12:00:00","BZN|NO1","10.67","n/e","10.00","0.16"
"15/04/2024 12:00:00 - 15/04/2024 13:00:00","BZN|NO1","10.33","n/e","10.00","0.95"
"15/04/2024 13:00:00 - 15/04/2024 14:00:00","BZN|NO1","10.06","n/e","10.00","1.00"
"15/04/2024 14:00:00 - 15/04/2024 15:00:00","BZN|NO1","9.79","n/e","9.00","0.42"
"15/04/2024 15:00:00 - 15/04/2024 16:00:00","BZN|NO1","9.59","n/e","9.00","0.49"
"15/04/2024 16:00:00 - 15/04/2024 17:00:00","BZN|NO1","8.77","n/e","8.00","0.49"
"15/04/2024 17:00:00 - 15/04/2024 18:00:00","BZN|NO1","6.58","n/e","6.00","0.25"
"15/04/2024 18:00:00 - 15/04/2024 19:00:00","BZN|NO1","7.31","n/e","6.00","0.78"
"15/04/2024 19:00:00 - 15/04/2024 20:00:00","BZN|NO1","8.90","n/e","7.00","9.53"
"15/04/2024 20:00:00 - 15/04/2024 21:00:00","BZN|NO1","19.06","n/e","17.00","29.47"
"15/04/2024 21:00:00 - 15/04/2024 22:00:00","BZN|NO1","42.63","n/e","41.00","30.94"
"15/04/2024 22:00:00 - 15/04/2024 23:00:00","BZN|NO1","63.63","n/e","64.00","35.72"
"15/04/2024 23:00:00 - 16/04/2024 00:00:00","BZN|NO1","80.34","n/e","77.00","39.57"
"16/04/2024 00:00:00 - 16/04/2024 01:00:00","BZN|NO1","43.74","n/e","40.00","37.78"
"16/04/2024 01:00:00 - 16/04/2024 02:00:00","BZN|NO1","58.15","n/e","54.00","39.79"
"16/04/2024 02:00:00 - 16/04/2024 03:00:00","BZN|NO1","66.26","n/e","66.00","55.20"
"16/04/2024 03:00:00 - 16/04/2024 04:00:00","BZN|NO1","77.06","n/e","76.00","64.92"
"16/04/2024 04:00:00 - 16/04/2024 05:00:00","BZN|NO1","78.78","n/e","80.00","55.30"
"16/04/2024 05:00:00 - 16/04/2024 06:00:00","BZN|NO1","75.65","n/e","79.00","72.32"
"16/04/2024 06:00:00 - 16/04/2024 07:00:00","BZN|NO1","70.25","n/e","67.00","81.77"
"16/04/2024 07:00:00 - 16/04/2024 08:00:00","BZN|NO1","58.62","n/e","58.00","52.19"
"16/04/2024 08:00:00 - 16/04/2024 09:00:00","BZN|NO1","40.39","n/e","44.00","23.08"
"16/04/2024 09:00:00 - 16/04/2024 10:00:00","BZN|NO1","26.75","n/e","24.00","6.30"
"16/04/2024 10:00:00 - 16/04/2024 11:00:00","BZN|NO1","25.44","n/e","22.00","9.09"
"16/04/2024 11:00:00 - 16/04/2024 12:00:00","BZN|NO1","26.21","n/e","19.00","12.62"
"16/04/2024 12:00:00 - 16/04/2024 13:00:00","BZN|NO1","26.57","n/e","27.00","20.02"
"16/04/2024 13:00:00 - 16/04/2024 14:00:00","BZN|NO1","26.12","n/e","27.00","20.37"
"16/04/2024 14:00:00 - 16/04/2024 15:00:00","BZN|NO1","25.18","n/e","28.00","20.88"
"16/04/2024 15:00:00 - 16/04/2024 16:00:00","BZN|NO1","26.53","n/e","26.00","16.45"
"16/04/2024 16:00:00 - 16/04/2024 17:00:00","BZN|NO1","30.17","n/e","25.00","14.12"
"16/04/2024 17:00:00 - 16/04/2024 18:00:00","BZN|NO1","34.38","n/e","22.00","12.69"
"16/04/2024 18:00:00 - 16/04/2024 19:00:00","BZN|NO1","38.92","n/e","21.00","8.13"
"16/04/2024 19:00:00 - 16/04/2024 20:00:00","BZN|NO1","42.21","n/e","19.00","5.53"
"16/04/2024 20:00:00 - 16/04/2024 21:00:00","BZN|NO1","48.68","n/e","16.00","10.31"
"16/04/2024 21:00:00 - 16/04/2024 22:00:00","BZN|NO1","53.82","n/e","14.00","9.36"
"16/04/2024 22:00:00 - 16/04/2024 23:00:00","BZN|NO1","61.38","n/e","14.00","3.42"
"16/04/2024 23:00:00 - 17/04/2024 00:00:00","BZN|NO1","62.69","n/e","16.00","13.12"
"17/04/2024 00:00:00 - 17/04/2024 01:00:00","BZN|NO1","10.40","n/e","11.00","14.43"
"17/04/2024 01:00:00 - 17/04/2024 02:00:00","BZN|NO1","10.50","n/e","13.00","13.61"
"17/04/2024 02:00:00 - 17/04/2024 03:00:00","BZN|NO1","16.17","n/e","19.00","16.20"
"17/04/2024 03:00:00 - 17/04/2024 04:00:00","BZN|NO1","27.56","n/e","31.00","19.64"
"17/04/2024 04:00:00 - 17/04/2024 05:00:00","BZN|NO1","49.28","n/e","53.00","22.58"
"17/04/2024 05:00:00 - 17/04/2024 06:00:00","BZN|NO1","78.75","n/e","83.00","55.39"
"17/04/2024 06:00:00 - 17/04/2024 07:00:00","BZN|NO1","103.28","n/e","105.00","125.77"
"17/04/2024 07:00:00 - 17/04/2024 08:00:00","BZN|NO1","116.03","n/e","118.00","114.79"
"17/04/2024 08:00:00 - 17/04/2024 09:00:00","BZN|NO1","110.54","n/e","112.00","72.95"
"17/04/2024 09:00:00 - 17/04/2024 10:00:00","BZN|NO1","92.60","n/e","99.00","56.13"
"17/04/2024 10:00:00 - 17/04/2024 11:00:00","BZN|NO1","77.13","n/e","102.00","59.45"
"17/04/2024 11:00:00 - 17/04/2024 12:00:00","BZN|NO1","64.62","n/e","109.00","62.48"
"17/04/2024 12:00:00 - 17/04/2024 13:00:00","BZN|NO1","65.19","n/e","156.00","54.16"
"17/04/2024 13:00:00 - 17/04/2024 14:00:00","BZN|NO1","67.77","n/e","105.00","54.99"
"17/04/2024 14:00:00 - 17/04/2024 15:00:00","BZN|NO1","73.78","n/e","88.00","59.91"
"17/04/2024 15:00:00 - 17/04/2024 16:00:00","BZN|NO1","81.10","n/e","76.00","100.43"
"17/04/2024 16:00:00 - 17/04/2024 17:00:00","BZN|NO1","86.11","n/e","82.00","128.57"
"17/04/2024 17:00:00 - 17/04/2024 18:00:00","BZN|NO1","90.27","n/e","78.00","130.48"
"17/04/2024 18:00:00 - 17/04/2024 19:00:00","BZN|NO1","95.45","n/e","87.00","117.77"
"17/04/2024 19:00:00 - 17/04/2024 20:00:00","BZN|NO1","101.56","n/e","83.00","124.71"
"17/04/2024 20:00:00 - 17/04/2024 21:00:00","BZN|NO1","109.53","n/e","81.00","101.87"
"17/04/2024 21:00:00 - 17/04/2024 22:00:00","BZN|NO1","113.97","n/e","87.00","107.30"
"17/04/2024 22:00:00 - 17/04/2024 23:00:00","BZN|NO1","114.37","n/e","96.00","103.08"
"17/04/2024 23:00:00 - 18/04/2024 00:00:00","BZN|NO1","110.28","n/e","93.00","87.06"
"18/04/2024 00:00:00 - 18/04/2024 01:00:00","BZN|NO1","75.95","n/e","81.00","85.49"
"18/04/2024 01:00:00 - 18/04/2024 02:00:00","BZN|NO1","75.90","n/e","82.00","73.31"
"18/04/2024 02:00:00 - 18/04/2024 03:00:00","BZN|NO1","74.93","n/e","83.00","79.43"
"18/04/2024 03:00:00 - 18/04/2024 04:00:00","BZN|NO1","68.44","n/e","78.00","82.20"
"18/04/2024 04:00:00 - 18/04/2024 05:00:00","BZN|NO1","56.94","n/e","70.00","68.88"
"18/04/2024 05:00:00 - 18/04/2024 06:00:00","BZN|NO1","44.08","n/e","56.00","59.08"
"18/04/2024 06:00:00 - 18/04/2024 07:00:00","BZN|NO1","33.26","n/e","45.00","53.56"
"18/04/2024 07:00:00 - 18/04/2024 08:00:00","BZN|NO1","23.69","n/e","35.00","24.17"
"18/04/2024 08:00:00 - 18/04/2024 09:00:00","BZN|NO1","18.16","n/e","24.00","9.96"
"18/04/2024 09:00:00 - 18/04/2024 10:00:00","BZN|NO1","14.48","n/e","20.00","5.29"
"18/04/2024 10:00:00 - 18/04/2024 11:00:00","BZN|NO1","14.24","n/e","17.00","2.34"
"18/04/2024 11:00:00 - 18/04/2024 12:00:00","BZN|NO1","13.75","n/e","15.00","0.71"
"18/04/2024 12:00:00 - 18/04/2024 13:00:00","BZN|NO1","13.18","n/e","13.00","0.31"
"18/04/2024 13:00:00 - 18/04/2024 14:00:00","BZN|NO1","12.70","n/e","13.00","0.97"
"18/04/2024 14:00:00 - 18/04/2024 15:00:00","BZN|NO1","12.30","n/e","12.00","1.12"
"18/04/2024 15:00:00 - 18/04/2024 16:00:00","BZN|NO1","12.09","n/e","12.00","0.91"
"18/04/2024 16:00:00 - 18/04/2024 17:00:00","BZN|NO1","12.34","n/e","13.00","3.62"
"18/04/2024 17:00:00 - 18/04/2024 18:00:00","BZN|NO1","15.71","n/e","19.00","18.41"
"18/04/2024 18:00:00 - 18/04/2024 19:00:00","BZN|NO1","21.67","n/e","22.00","26.53"
"18/04/2024 19:00:00 - 18/04/2024 20:00:00","BZN|NO1","33.84","n/e","35.00","38.81"
"18/04/2024 20:00:00 - 18/04/2024 21:00:00","BZN|NO1","55.78","n/e","55.00","61.37"
"18/04/2024 21:00:00 - 18/04/2024 22:00:00","BZN|NO1","86.95","n/e","75.00","79.34"
"18/04/2024 22:00:00 - 18/04/2024 23:00:00","BZN|NO1","112.55","n/e","86.00","80.71"
"18/04/2024 23:00:00 - 19/04/2024 00:00:00","BZN|NO1","124.35","n/e","94.00","81.88"
"19/04/2024 00:00:00 - 19/04/2024 01:00:00","BZN|NO1","123.00","n/e","111.00","71.84"
"19/04/2024 01:00:00 - 19/04/2024 02:00:00","BZN|NO1","111.63","n/e","108.00","65.34"
"19/04/2024 02:00:00 - 19/04/2024 03:00:00","BZN|NO1","98.56","n/e","100.00","57.55"
"19/04/2024 03:00:00 - 19/04/2024 04:00:00","BZN|NO1","80.74","n/e","85.00","58.09"
"19/04/2024 04:00:00 - 19/04/2024 05:00:00","BZN|NO1","66.51","n/e","71.00","49.50"
"19/04/2024 05:00:00 - 19/04/2024 06:00:00","BZN|NO1","57.00","n/e","60.00","29.29"
"19/04/2024 06:00:00 - 19/04/2024 07:00:00","BZN|NO1","48.56","n/e","48.00","27.09"
"19/04/2024 07:00:00 - 19/04/2024 08:00:00","BZN|NO1","40.36","n/e","36.00","26.60"
"19/04/2024 08:00:00 - 19/04/2024 09:00:00","BZN|NO1","36.57","n/e","31.00","18.94"
"19/04/2024 09:00:00 - 19/04/2024 10:00:00","BZN|NO1","35.73","n/e","30.00","15.72"
"19/04/2024 10:00:00 - 19/04/2024 11:00:00","BZN|NO1","34.46","n/e","27.00","18.57"
"19/04/2024 11:00:00 - 19/04/2024 12:00:00","BZN|NO1","32.70","n/e","25.00","25.33"
"19/04/2024 12:00:00 - 19/04/2024 13:00:00","BZN|NO1","30.26","n/e","25.00","17.32"
"19/04/2024 13:00:00 - 19/04/2024 14:00:00","BZN|NO1","26.36","n/e","24.00","9.14"
"19/04/2024 14:00:00 - 19/04/2024 15:00:00","BZN|NO1","22.79","n/e","22.00","7.39"
"19/04/2024 15:00:00 - 19/04/2024 16:00:00","BZN|NO1","20.04","n/e","21.00","10.08"
"19/04/2024 16:00:00 - 19/04/2024 17:00:00","BZN|NO1","18.92","n/e","18.00","4.79"
